,company_name,company_rating,other_data
3695,Apple Institute Of Child Health,3.7,"16 years old , Ahmedabad +1 more"
3696,Frascold,2.9,"51-200 Employees , Ahmedabad +2 more"
3697,Prasad Koch Technik,3.5,"27 years old , Ahmedabad +1 more"
3698,OCCURA EYECARE,2.6,Ahmedabad
3699,Clartech Engineers,5.0,"51-200 Employees , 17 years old , Ahmedabad"
3700,Arise Solution,4.7,"Recruitment , 11-50 Employees , 16 years old , Ahmedabad +3 more"
3701,Profex Resources,4.9,Ahmedabad
3702,STARLINE CARS (AHMEDABAD),4.0,"51-200 Employees , Ahmedabad +4 more"
3703,Swati Procon,4.8,"51-200 Employees , Ahmedabad"
3704,Standard Engineering Co,5.0,"11-50 Employees , Ahmedabad"
3705,Qable,3.8,"11-50 Employees , Ahmedabad"
3706,Power & Instrumentation Gujarat,,"Power , 51-200 Employees , Ahmedabad +2 more"
3707,Neonnex,3.8,Ahmedabad
3708,SAUBER ENVIRONMENTAL SOLUTIONS,1.2,Ahmedabad +2 more
3709,Smart City Ahmedabad Development Limited,3.3,Ahmedabad
3710,Bright Solar,2.1,"Industrial Machinery , 51-200 Employees , Ahmedabad"
3711,Krishna Creations,4.0,Ahmedabad +1 more
3712,Gems Genesis International School,2.0,"Education & Training , 11-50 Employees , Ahmedabad +1 more"
3713,SOOHAM ADMIN SUPPORT,4.0,"11-50 Employees , Ahmedabad"
3714,Shivera Lifestyle,4.2,Ahmedabad +5 more
3715,Cofcods Healthcare,3.8,Ahmedabad +3 more
3716,Sarjan Infracon,4.0,"Engineering & Construction , 51-200 Employees , Ahmedabad +2 more"
3717,Reciq Engineering,3.3,"11-50 Employees , Ahmedabad +2 more"
3718,Addon Web Solutions,1.9,"IT Services & Consulting , 11-50 Employees (Global) , 13 years old , Ahmedabad"
3719,Chemosyn,2.5,"51-200 Employees , Ahmedabad +6 more"
3720,Arham Pumps,4.4,"1-10 Employees , Ahmedabad"
3721,Astron Tours And Travels,1.4,"9 years old , Ahmedabad"
3722,Hue Marcom Services,4.2,"Printing & Publishing , 11-50 Employees , 14 years old , Ahmedabad"
3723,Amtek Instruments,1.6,"16 years old , Ahmedabad"
3724,Jayaswal Enterprises,4.4,"23 years old , Ahmedabad"
3725,Ashapura Softech,2.7,"51-200 Employees (Global) , Ahmedabad"
3726,Zeitech Solutions,5.0,"1-10 Employees , 11 years old , Ahmedabad"
3727,Cambay Grand,4.2,Ahmedabad
3728,Vision Infosys,4.5,Ahmedabad +2 more
3729,VIHAA TECHNOLOGIES,2.7,Ahmedabad
3730,Dubond Infotech Services LLP,4.4,Ahmedabad
3731,Study Square,2.7,"Education & Training , 11-50 Employees , Ahmedabad +3 more"
3732,Qable,3.8,"11-50 Employees , Ahmedabad"
3733,Power & Instrumentation Gujarat,,"Power , 51-200 Employees , Ahmedabad +2 more"
3734,Neonnex,3.8,Ahmedabad
3735,Linkruit,4.0,"Recruitment , 11-50 Employees (Global) , 9 years old , Ahmedabad +1 more"
3736,Basicfirst Learning,3.5,"EdTech , 501-1k Employees , 6 years old , Ahmedabad +25 more"
3737,Education Centre of Australia,3.5,"Education & Training , 11-50 Employees , Ahmedabad"
3738,D.R. Thakkar & Company,2.6,Ahmedabad
3739,Kreativ Gravures,1.2,Ahmedabad
3740,Varun Procon,4.4,"51-200 Employees , Ahmedabad +3 more"
3741,Standard Engineering Co,5.0,"11-50 Employees , Ahmedabad"
3742,BN Precast,4.9,"11-50 Employees , Ahmedabad"
3743,Sarjan Infracon,4.0,"Engineering & Construction , 51-200 Employees , Ahmedabad +2 more"
3744,Pyther Innovations,2.8,Ahmedabad +1 more
3745,Action Edge,4.6,Ahmedabad
3746,Conception I.,3.1,"IT Services & Consulting , 1-10 Employees (Global) , 13 years old , Ahmedabad"
3747,Chemosyn,2.5,"51-200 Employees , Ahmedabad +6 more"
3748,International Service Partners,3.5,"Engineering & Construction , 201-500 Employees , Ahmedabad +1 more"
3749,Gulab Oil & Food Industries,4.1,Ahmedabad +2 more
3750,Anushka Enterprises,4.5,Ahmedabad +3 more
3751,Nutech Controls,4.2,"11-50 Employees , Ahmedabad +1 more"
3752,Nova Textiles,4.9,Ahmedabad
3753,Brookland Infrastructure,4.4,"Real Estate , Ahmedabad +1 more"
3754,Brinda Pharma Technologies,2.2,"11-50 Employees , Ahmedabad"
3755,Reciq Engineering,3.3,"11-50 Employees , Ahmedabad +2 more"
3756,Jewelxy Marketplace,3.8,"Furniture & Furnishing , 11-50 Employees , 8 years old , Ahmedabad +1 more"
3757,Neural Controls,4.0,Ahmedabad
3758,Vartit Technology,5.0,Ahmedabad +1 more
3759,SAUBER ENVIRONMENTAL SOLUTIONS,1.2,Ahmedabad +2 more
3760,SMS Multi-Speciality Hospital,4.1,Ahmedabad +1 more
3761,Cofcods Healthcare,3.8,Ahmedabad +3 more
3762,CUREILL PHARMA,3.1,"51-200 Employees , Ahmedabad +2 more"
3763,FOCALPOINT CONSULTANCY SERVICES,2.8,Ahmedabad
3764,Reelo Technologies,3.1,"Software Product , 8 years old , Ahmedabad +4 more"
3765,Sintex Plastics Technology,3.1,"Chemicals , 1k-5k Employees , Public , 93 years old , Ahmedabad"
3766,Jh Welltec Machines India,4.6,Ahmedabad +2 more
3767,Lumium Design Engineering,4.2,"51-200 Employees , Ahmedabad +1 more"
3768,Jct Automation,3.3,Ahmedabad
3769,STARLINE CARS (AHMEDABAD),4.0,"51-200 Employees , Ahmedabad +4 more"
3770,Ciright Software Systems,4.1,"Software Product , Ahmedabad"
3771,Mitranand Financial Services,5.0,"Financial Services , Ahmedabad +1 more"
3772,Eagle Scale Manufacturing Works,4.7,"11-50 Employees , Ahmedabad"
3773,UNISAFE INSURANCE BROKERS,3.5,Ahmedabad
3774,Wings Hospital,4.6,"8 years old , Ahmedabad +1 more"
3775,Edkem Pharmaceuticals,3.1,"7 years old , Ahmedabad +1 more"
3776,CNK KHANDWALA & Associates,4.4,Ahmedabad
3777,Magnatesage Technologies,5.0,Ahmedabad
3778,Kratos Foods,1.9,Ahmedabad +1 more
3779,Friends Steel Group,4.1,Ahmedabad +2 more
3780,Addact Technologies,5.0,Ahmedabad
3781,Concept Motor Garage,4.8,Ahmedabad
3782,Adani Bunkering,3.9,"1k-5k Employees , Ahmedabad +1 more"
3783,Jaimin Shah & Associate,5.0,Ahmedabad
3784,Bueno Salud Care,3.5,"51-200 Employees , Ahmedabad +1 more"
3785,Skycraper Clinical Research Solutions,2.4,Ahmedabad
3786,Edkem Pharmaceuticals,3.1,"7 years old , Ahmedabad +1 more"
3787,Tech Extensor,4.5,"IT Services & Consulting , 51-200 Employees , 12 years old , Ahmedabad"
3788,P. Das Infrastructure,4.4,"51-200 Employees , Ahmedabad +3 more"
3789,Infoware,3.1,Ahmedabad
3790,TMedia Business Solution,3.0,Ahmedabad
3791,Gillette Diversified Operations,5.0,"1-10 Employees , Ahmedabad +1 more"
3792,Shri Mahila Sewa Sahakari Bank,4.8,"51-200 Employees , 52 years old , Ahmedabad"
3793,STITCHED TEXTILES,3.5,Ahmedabad +2 more
3794,Praxware Technologies,5.0,Ahmedabad +1 more
3795,C D Integrated Services,3.2,"Investment Banking / Venture Capital / Private Equity , 11-50 Employees , Public , 25 years old , Ahmedabad"
3796,Astron E Services,4.8,"BPO , 11-50 Employees (Global) , 23 years old , Ahmedabad"
3797,Cin7,4.3,Ahmedabad +1 more
3798,SPINX Digital,2.6,Ahmedabad
3799,AND APP,2.7,Ahmedabad
3800,Chhaswala,3.1,Ahmedabad
3801,Zydus-VTEC,4.4,"51-200 Employees , Ahmedabad"
3802,Big Ideas Social Media Recruitment,4.5,Ahmedabad
3803,Cord4 Technologies,1.2,Ahmedabad
3804,Power Plan Engineering Co,4.4,Ahmedabad +1 more
3805,Accelerated Growth Research & Delivery Center,4.4,Ahmedabad
3806,Bluehole,4.2,Ahmedabad +1 more
3807,Kabra Logitech,1.2,Ahmedabad
3808,Infomize Technologies,4.1,"9 years old , Ahmedabad"
3809,Claroid Pharmaceuticals,3.4,Ahmedabad
3810,SUNROBOTICS,3.5,Ahmedabad
3811,Sofvare Solutions,3.6,Ahmedabad
3812,Kalibre Global Konnects,2.5,Ahmedabad +2 more
3813,Rare ARC,1.3,"11-50 Employees , Ahmedabad"
3814,FreeDeem,2.7,"11-50 Employees , Ahmedabad +1 more"
3815,Parikh Flexibles,4.3,Ahmedabad +1 more
3816,Harikrushna Machines,4.0,"Industrial Machinery , 51-200 Employees , 25 years old , Ahmedabad +1 more"
3817,Tech Celerity Global Solutions,4.9,"IT Services & Consulting , 11-50 Employees , 14 years old , Ahmedabad"
3818,Bonville Foods Private Limited,4.4,"Food Processing , 11-50 Employees , 10 years old , Ahmedabad +2 more"
3819,Globale Media,3.5,"Marketing & Advertising , 11-50 Employees , Ahmedabad"
3820,Archtech Automation,4.3,Ahmedabad
3821,Navigateglobal CFO Services Private Limited,4.6,"Accounting & Auditing , 11-50 Employees , Startup , 4 years old , Ahmedabad"
3822,JigNect Technologies,5.0,Ahmedabad
3823,Karl Mayer Textile Machinery,2.6,Ahmedabad
3824,Envision Business Solution,3.0,Ahmedabad
3825,Urban Management Centre,2.5,"51-200 Employees , 27 years old , Ahmedabad +2 more"
3826,iSparrow HR Solutions,2.9,"4 years old , Ahmedabad +1 more"
3827,HorseTech Analytics,4.0,"4 years old , Ahmedabad"
3828,Glide Technology,4.5,Ahmedabad +1 more
3829,Awfficacy Business Solutions,4.4,"4 years old , Ahmedabad"
3830,Tech-Long Packaging machinery,2.6,Ahmedabad
3831,Newturn Automation,4.1,Ahmedabad
3832,DIT Interactive,4.3,"IT Services & Consulting , 11-50 Employees (Global) , 25 years old , Ahmedabad +5 more"
3833,H3 Preschool,3.8,Ahmedabad +1 more
3834,CAD Ventures,4.3,"Aviation , 51-200 Employees , Ahmedabad +1 more"
3835,Terra Food Co,4.0,Ahmedabad +2 more
3836,Royale Cheese,4.6,"IT Services & Consulting , 11-50 Employees , Startup , 12 years old , Ahmedabad"
3837,Anar Insurance Brokers,2.9,Ahmedabad
3838,Expoders Solutions,4.3,Ahmedabad
3839,Corpository,2.8,Ahmedabad +1 more
3840,DnT Infotech,4.2,Ahmedabad +1 more
3841,Atech Cloud,4.5,Ahmedabad
3842,Health 1 Super Speciality Hospital,4.4,Ahmedabad
3843,Sunlight Infra Energy,3.2,Ahmedabad
3844,Pedals Up,3.8,Ahmedabad
3845,Qafie Consultancy,1.6,Ahmedabad
3846,Quick Furnish,4.6,"Architecture & Interior Design , 11-50 Employees , Startup , 4 years old , Ahmedabad"
3847,Sachi Agency,3.4,Ahmedabad +1 more
3848,Arya Fintrade Services,3.4,Ahmedabad
3849,PETRA INDIA GROUP,3.8,Ahmedabad +1 more
3850,Occura Eyecare & Research Center,3.1,Ahmedabad
3851,o2h technology,4.3,Ahmedabad
3852,CIIE.CO,5.0,"Investment Banking / Venture Capital / Private Equity , 51-200 Employees (Global) , 17 years old , Ahmedabad"
3853,Grupdev Technologies India,4.9,Ahmedabad
3854,Secomind.ai,4.3,Ahmedabad +1 more
3855,Vibrant Cotfab,3.1,Ahmedabad
3856,Vivansh Infotech,2.8,Ahmedabad
3857,UB Heritage Group,2.1,Ahmedabad
3858,Pintola,4.9,Ahmedabad +4 more
3859,Ninja Technolabs,3.5,Ahmedabad
3860,SoftYoi,3.7,Ahmedabad +1 more
3861,Deets Digital,2.2,Ahmedabad
3862,WATAIR ENVISOL CONSULTANCY LLP,1.7,Ahmedabad
3863,Divine Life International School,4.8,"Education & Training , Ahmedabad +1 more"
3864,FineBiotics Pharma,3.7,"Pharma , 201-500 Employees , Ahmedabad +2 more"
3865,Swastik Analytical Laboratory,4.8,Ahmedabad
3866,JBN Infotech,4.3,Ahmedabad +1 more
3867,Shrinath Products A Division Of Elmer Products P.Ltd.,4.3,Ahmedabad
3868,Comet Chemicals,1.2,Ahmedabad
3869,Sardar Vallabh Bhai Patel Hospital,3.7,"Government , 201-500 Employees , Ahmedabad +4 more"
3870,Abad Insulation,1.8,"11-50 Employees , Ahmedabad +1 more"
3871,Brinda Pharma Technologies,2.2,"11-50 Employees , Ahmedabad"
3872,Pentaflex films,4.0,"51-200 Employees , Ahmedabad +1 more"
3873,Aprameya Engineering,4.3,Ahmedabad +4 more
3874,Pinnacle Public School,2.7,"Education & Training , Ahmedabad +1 more"
3875,Cargo Ford,4.0,Ahmedabad +1 more
3876,SHEETKRAFT INDIA,4.6,Ahmedabad
3877,BN Precast,4.9,"11-50 Employees , Ahmedabad"
3878,SMS Multi-Speciality Hospital,4.1,Ahmedabad +1 more
3879,Basicfirst Learning,3.5,"EdTech , 501-1k Employees , 6 years old , Ahmedabad +25 more"
3880,Aurobindo Pharma,4.0,"Pharma , 10k-50k Employees , Public , 38 years old , Ahmedabad +93 more"
3881,BPL Medical Technologies,4.1,"Medical Equipment , 501-1k Employees , 57 years old , Ahmedabad +24 more"
3882,Agarwal Packers and Movers Limited,3.6,"Logistics , 5k-10k Employees , Public , 37 years old , Ahmedabad +40 more"
3883,Kantar,3.6,"Analytics & KPO , 5k-10k Employees , 16 years old , Ahmedabad +33 more"
3884,Capri Global Housing Finance,3.5,"Financial Services , 10k-50k Employees , 27 years old , Ahmedabad +66 more"
3885,Mahendra’s Institute,3.3,"Education & Training , 201-500 Employees , 16 years old , Indore +92 more"
3886,Redcliffe Labs,4.5,"Healthcare , 1k-5k Employees , 6 years old , Indore +79 more"
3887,Tata BlueScope Steel,3.8,"Iron & Steel , 501-1k Employees , 22 years old , Indore +30 more"
3888,Kellogg,4.3,"FMCG , 1k-5k Employees , Forbes Global 2000 , 118 years old , Indore +73 more"
3889,Birla Tyres,3.5,"Auto Components , 1k-5k Employees , 33 years old , Indore +54 more"
3890,Syngenta,4.3,"Agriculture , 1k-5k Employees , 24 years old , Indore +137 more"
3891,Nissan,4.0,"Automobile , 10k-50k Employees , Forbes Global 2000 , 91 years old , Indore +68 more"
3892,Aditya Birla SunLife Asset Management Company,4.1,"Financial Services , 1k-5k Employees , 30 years old , Mumbai +45 more"
3893,RMC Readymix,3.8,"Building Material , 501-1k Employees , 28 years old , Indore +36 more"
3894,British Paints,3.5,"Chemicals , 51-200 Employees , 105 years old , Indore +64 more"
3895,Saltriver Infosystems,2.4,"IT Services & Consulting , 11-50 Employees , 27 years old , Ahmedabad +1 more"
3896,Ferrero,3.8,"Food Processing , 501-1k Employees , 20 years old , Indore +70 more"
3897,Hawa Valves,3.3,"Oil & Gas , 201-500 Employees , 23 years old , Navi Mumbai +8 more"
3898,Pravin Masalewale,4.2,"Food Processing , 501-1k Employees , 62 years old , Indore +17 more"
3899,Tata Ficosa Automotive Systems,4.1,"Auto Components , 201-500 Employees , 26 years old , Pune +10 more"
3900,Brightech Valves and Controls,2.4,"11-50 Employees , Ahmedabad"
3901,LynkerSoft Solutions,4.4,"11-50 Employees (Global) , Ahmedabad +2 more"
3902,Self Practice,4.4,"Analytics & KPO , Ahmedabad +102 more"
3903,TechFlitter Solutions,1.6,"11-50 Employees (Global) , Ahmedabad"
3904,Kotak Mahindra General Insurance,3.8,"Insurance , 501-1k Employees , Public , 9 years old , Ahmedabad +43 more"
3905,Sfc Solutions,3.9,"501-1k Employees , Ahmedabad +14 more"
3906,Idex,3.7,"Non-Profit , 201-500 Employees , Forbes Global 2000 , 37 years old , Ahmedabad +7 more"
3907,Supermax Personal Care,3.8,"Beauty & Personal Care , 1k-5k Employees , 75 years old , Ahmedabad +44 more"
3908,Freshtrop Fruits,3.5,"Agro Chemicals , 51-200 Employees , Public , 32 years old , Ahmedabad +9 more"
3909,Mafatlal Industries,4.2,"1k-5k Employees , Public , 111 years old , Ahmedabad +11 more"
3910,Tractebel,4.2,"Engineering & Construction , 501-1k Employees , 52 years old , Ahmedabad +70 more"
3911,Concept Hospitality,3.5,"Hospitality , 1k-5k Employees , 28 years old , Ahmedabad +15 more"
3912,AV Design Labs,3.6,"51-200 Employees , Ahmedabad +1 more"
3913,SAYAJI SEEDS LLP,4.7,"201-500 Employees , Ahmedabad +4 more"
3914,Yakult Danone India,3.7,"Food Processing , 201-500 Employees , 19 years old , Ahmedabad +20 more"
3915,Dedicated Freight Corridor Corporation Of India,4.1,"Government , 501-1k Employees , Public , 18 years old , Ahmedabad +28 more"
3916,Ongc Petro Additions,4.0,"Petrochemicals , 1k-5k Employees , Public , 18 years old , Ahmedabad +26 more"
3917,Gopal Glass Works,4.2,"Building Material , 51-200 Employees , Ahmedabad +2 more"
3918,Welspun Global Brands,3.8,"Fashion & Textile , 10k-50k Employees (Global) , Public , 24 years old , Ahmedabad +31 more"
3919,Watertec India,4.2,"Building Material , 1k-5k Employees , 27 years old , Ahmedabad +51 more"
3920,Fresher Than Fresh,4.1,"Retail , 51-200 Employees (Global) , Ahmedabad +36 more"
3921,Matrix Cellular Services,3.5,"Telecom , 51-200 Employees , 29 years old , Ahmedabad +19 more"
3922,Kantar,3.6,"Analytics & KPO , 5k-10k Employees , 16 years old , Ahmedabad +33 more"
3923,Mahendra’s Institute,3.3,"Education & Training , 201-500 Employees , 16 years old , Ahmedabad +92 more"
3924,Asit C Mehta Investment Interrmediates,3.2,"Investment Banking / Venture Capital / Private Equity , 51-200 Employees , 39 years old , Ahmedabad +10 more"
3925,N2S Technologies,4.1,"Industrial Machinery , 11-50 Employees , Ahmedabad +6 more"
3926,Invesics Cyber Forensics,3.1,Ahmedabad
3927,Gujarat State Electricity Corporation,4.3,"Government , 5k-10k Employees , State , 31 years old , Ahmedabad +16 more"
3928,Nabros Pharma,4.0,Ahmedabad +2 more
3929,Kaya Skin Clinic,4.1,"Beauty & Personal Care , 501-1k Employees , Public , 21 years old , Ahmedabad +34 more"
3930,GKB RX Lens,4.2,"Medical Equipment , 1k-5k Employees , 65 years old , Ahmedabad +18 more"
3931,Spider Software,3.0,"Software Product , 51-200 Employees , 24 years old , Ahmedabad +8 more"
3932,Bluevine Technologies,3.9,"Internet , Startup , 11 years old , Ahmedabad +3 more"
3933,Dimension Data,4.3,"IT Services & Consulting , 1k-5k Employees , 41 years old , Ahmedabad +51 more"
3934,Aviva Life Insurance India,3.6,"Insurance , 1k-5k Employees , Forbes Global 2000 , 328 years old , Ahmedabad +103 more"
3935,ICICI Direct,3.8,"Financial Services , 201-500 Employees , 29 years old , Ahmedabad +54 more"
3936,Hasti Petro Chemical & Shipping,4.5,"201-500 Employees , Ahmedabad +1 more"
3937,Sonalika Agro Industries,,"Auto Components , Ahmedabad +11 more"
3938,FCm Travel Solutions,3.5,"Travel & Tourism , 501-1k Employees , 38 years old , Ahmedabad +23 more"
3939,Lafarge,4.2,"Building Material , 201-500 Employees , 191 years old , Ahmedabad +67 more"
3940,CASAD Consultants,4.3,Ahmedabad +1 more
3941,Indo Farm Equipment,3.3,"Industrial Machinery , 501-1k Employees , 30 years old , Ahmedabad +38 more"
3942,Dealmoney Securities,3.8,"Financial Services , 201-500 Employees , 18 years old , Ahmedabad +17 more"
3943,Automated Trading Softtech,4.1,"IT Services & Consulting , 11-50 Employees (Global) , 16 years old , Ahmedabad +3 more"
3944,The Golden Time,4.9,Ahmedabad
3945,Ups Logistics,4.0,"Logistics , 1k-5k Employees , Forbes Global 2000 , 117 years old , Ahmedabad +36 more"
3946,Pioneer Security Solution,3.5,Ahmedabad +2 more
3947,Bharat Petroleum,4.2,"Oil & Gas , 5k-10k Employees , Fortune India 500 , 72 years old , Ahmedabad +221 more"
3948,SIS Prosegur Holdings,3.7,"Law Enforcement & Security , 10k-50k Employees , 29 years old , Ahmedabad +74 more"
3949,Ozone Overseas,4.0,"Architecture & Interior Design , 51-200 Employees , 24 years old , Ahmedabad +38 more"
3950,HomeTown,4.2,"501-1k Employees , Public , 18 years old , Ahmedabad +19 more"
3951,Kintetsu World Express,4.2,"Logistics , 201-500 Employees , 27 years old , Ahmedabad +21 more"
3952,Miraj Group,3.8,"FMCG , 5k-10k Employees , 37 years old , Ahmedabad +21 more"
3953,Jetbro,5.0,"Internet , Ahmedabad"
3954,BlueWing Design and Construction,4.0,Ahmedabad +1 more
3955,Sabarmati Gas,3.7,"Oil & Gas , 201-500 Employees , Public , 18 years old , Ahmedabad +8 more"
3956,Bigbloc Construction,4.1,"Building Material , 51-200 Employees , Public , 9 years old , Ahmedabad +6 more"
3957,Vserv Infosystems,3.6,"IT Services & Consulting , 501-1k Employees , 8 years old , Ahmedabad +34 more"
3958,Krishna Associates,4.9,"Engineering & Construction , 51-200 Employees , Ahmedabad +8 more"
3959,Vidal Health Insurance,4.0,"Insurance , 201-500 Employees , Ahmedabad +27 more"
3960,Creambell,4.1,"Food Processing , 51-200 Employees , 33 years old , Ahmedabad +86 more"
3961,FMC,4.2,"Agro Chemicals , 1k-5k Employees , Forbes Global 2000 , 15 years old , Ahmedabad +92 more"
3962,Motilal Oswal Home Finance,4.1,Ahmedabad +80 more
3963,Signature Group,3.5,"Real Estate , 501-1k Employees , Ahmedabad +5 more"
3964,lntervein Research Labs,3.3,Ahmedabad
3965,Zamil Air Conditioners,4.1,"Consumer Electronics & Appliances , 201-500 Employees , 50 years old , Ahmedabad +21 more"
3966,Citizen Solar,4.4,"Power , 51-200 Employees , Ahmedabad +2 more"
3967,Lakme,4.3,"Beauty & Personal Care , 201-500 Employees , Public , 44 years old , Ahmedabad +69 more"
3968,Gurit India,4.2,"Internet , 501-1k Employees , 189 years old , Ahmedabad +5 more"
3969,Virgo Laminates,4.1,"Furniture & Furnishing , 1k-5k Employees , 31 years old , Ahmedabad +26 more"
3970,Shivashakti Bio Technologies,4.0,"Biotechnology , 1k-5k Employees , 28 years old , Ahmedabad +22 more"
3971,Ocius Technologies,4.7,Ahmedabad
3972,AECC Global,3.8,"Financial Services , 201-500 Employees , Ahmedabad +16 more"
3973,Park Priviera Hospitality,4.9,Ahmedabad +2 more
3974,FlexBinZone,5.0,"51-200 Employees , 2 years old , Ahmedabad"
3975,Codzgarage Infotech,4.6,"IT Services & Consulting , 11-50 Employees , 8 years old , Ahmedabad"
3976,WebDataGuru,4.1,Ahmedabad
3977,FCm Travel Solutions,3.5,"Travel & Tourism , 501-1k Employees , 38 years old , Ahmedabad +23 more"
3978,Supernova Kia,3.6,Ahmedabad
3979,Kaya Skin Clinic,4.1,"Beauty & Personal Care , 501-1k Employees , Public , 21 years old , Ahmedabad +34 more"
3980,HIVELOOP LOGISTICS,4.2,Ahmedabad +66 more
3981,Central Reserve Police Force,4.6,"Government , 1 Lakh+ Employees , Central , 85 years old , Ahmedabad +73 more"
3982,Indian Red Cross Society,4.3,"Non-Profit , 201-500 Employees , 104 years old , Ahmedabad +44 more"
3983,Gujarat State Electricity Corporation,4.3,"Government , 5k-10k Employees , State , 31 years old , Ahmedabad +16 more"
3984,Lafarge,4.2,"Building Material , 201-500 Employees , 191 years old , Ahmedabad +67 more"
3985,Nabros Pharma,4.0,Ahmedabad +2 more
3986,Viacom18 Media,3.6,"Media & Entertainment , 1k-5k Employees , 17 years old , Ahmedabad +9 more"
3987,Aviva Life Insurance India,3.6,"Insurance , 1k-5k Employees , Forbes Global 2000 , 328 years old , Ahmedabad +103 more"
3988,Neon Laboratories,3.9,"Pharma , 1k-5k Employees , Public , 42 years old , Ahmedabad +30 more"
3989,Dimension Data,4.3,"IT Services & Consulting , 1k-5k Employees , 41 years old , Ahmedabad +51 more"
3990,Hasti Petro Chemical & Shipping,4.5,"201-500 Employees , Ahmedabad +1 more"
3991,Essilor,4.1,"Medical Equipment , 501-1k Employees , 175 years old , Ahmedabad +38 more"
3992,Bluevine Technologies,3.9,"Internet , Startup , 11 years old , Ahmedabad +3 more"
3993,Sonalika Agro Industries,,"Auto Components , Ahmedabad +11 more"
3994,ICICI Direct,3.8,"Financial Services , 201-500 Employees , 29 years old , Ahmedabad +54 more"
3995,Canon,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 87 years old , Ahmedabad +61 more"
3996,Invesics Cyber Forensics,3.1,Ahmedabad
3997,GKB RX Lens,4.2,"Medical Equipment , 1k-5k Employees , 65 years old , Ahmedabad +18 more"
3998,Spider Software,3.0,"Software Product , 51-200 Employees , 24 years old , Ahmedabad +8 more"
3999,Holiday Inn,4.2,"Hospitality , 1k-5k Employees , 72 years old , Ahmedabad +46 more"
4000,AECC Global,3.8,"Financial Services , 201-500 Employees , Ahmedabad +16 more"
4001,Pranam Hvac Engineering,3.2,"51-200 Employees , 11 years old , Ahmedabad"
4002,Manikaran Power,2.5,"Power , 501-1k Employees , 19 years old , Ahmedabad +9 more"
4003,Sharp & Tannan Associates,3.7,"Accounting & Auditing , 51-200 Employees , 92 years old , Ahmedabad +7 more"
4004,Back Office,4.2,"BPO , 51-200 Employees , 20 years old , Ahmedabad +39 more"
4005,Navjyoti Analytics & Research Laboratory,4.6,"Analytics & KPO , Ahmedabad"
4006,La Chandra Pharmalab,4.2,"11 years old , Ahmedabad +2 more"
4007,B S R & Co Llp,3.5,"Accounting & Auditing , 5k-10k Employees , Ahmedabad +19 more"
4008,Hetero Healthcare,3.6,"Pharma , 1k-5k Employees , 18 years old , Ahmedabad +60 more"
4009,Almondz Global Securities,3.8,"201-500 Employees , Public , 30 years old , Ahmedabad +10 more"
4010,Crop Life Science,3.2,"Agro Chemicals , 51-200 Employees , Public , 18 years old , Ahmedabad +13 more"
4011,Finwizz Management Consultants,3.9,"Financial Services , Ahmedabad +19 more"
4012,Rentokil Initial,4.0,"Agro Chemicals , 201-500 Employees , 7 years old , Ahmedabad +24 more"
4013,Lifekyor Pharmaceuticals,4.5,Ahmedabad +1 more
4014,Bosch Chassis Systems,4.2,"Auto Components , 1k-5k Employees , 73 years old , Ahmedabad +21 more"
4015,DCW,4.0,"Chemicals , 1k-5k Employees , Public , 99 years old , Ahmedabad +10 more"
4016,Tci Freight,4.3,"Logistics , 201-500 Employees , Public , 66 years old , Ahmedabad +26 more"
4017,Hinduja Housing Finance,3.9,"NBFC , 1k-5k Employees , 9 years old , Ahmedabad +130 more"
4018,Comval IT Solution,2.4,Ahmedabad +1 more
4019,Go Green Mechanisms,5.0,Ahmedabad +2 more
4020,Trimech Engineers,5.0,"51-200 Employees , 14 years old , Ahmedabad"
4021,Sharp Business Systems India,3.5,"Consumer Electronics & Appliances , 51-200 Employees , Forbes Global 2000 , 112 years old , Ahmedabad +27 more"
4022,Shriram Group,4.1,"Financial Services , 50k-1 Lakh Employees , Conglomerate , 50 years old , Ahmedabad +117 more"
4023,Arna Accounting Services,4.0,"Accounting & Auditing , 11-50 Employees , 3 years old , Ahmedabad"
4024,Almondz Global Securities,3.8,"201-500 Employees , Public , 30 years old , Ahmedabad +10 more"
4025,EGIS,4.2,"Power , 10k-50k Employees (Global) , 54 years old , Ahmedabad +44 more"
4026,DCW,4.0,"Chemicals , 1k-5k Employees , Public , 99 years old , Ahmedabad +10 more"
4027,Manikaran Power,2.5,"Power , 501-1k Employees , 19 years old , Ahmedabad +9 more"
4028,Finwizz Management Consultants,3.9,"Financial Services , Ahmedabad +19 more"
4029,Ramco Industries,4.2,"Building Material , 1k-5k Employees , Public , 32 years old , Ahmedabad +60 more"
4030,Navjyoti Analytics & Research Laboratory,4.6,"Analytics & KPO , Ahmedabad"
4031,La Chandra Pharmalab,4.2,"11 years old , Ahmedabad +2 more"
4032,Comval IT Solution,2.4,Ahmedabad +1 more
4033,Lifekyor Pharmaceuticals,4.5,Ahmedabad +1 more
4034,Fortune Marketing,3.9,"Hardware & Networking , 1k-5k Employees , 30 years old , Ahmedabad +19 more"
4035,Crop Life Science,3.2,"Agro Chemicals , 51-200 Employees , Public , 18 years old , Ahmedabad +13 more"
4036,Back Office,4.2,"BPO , 51-200 Employees , 20 years old , Ahmedabad +39 more"
4037,Maa Pharma Tech,4.1,Ahmedabad
