,company_name,company_rating,other_data
3937,Brightpoint,3.7,"Retail , 1k-5k Employees (Global) , 29 years old , Jaipur +5 more"
3938,Sincere Architects,1.0,"11-50 Employees (Global) , Jaipur"
3939,Metro Shoes,4.3,"Fashion & Textile , 1k-5k Employees (Global) , 77 years old , Jaipur +28 more"
3940,Kitex Garments,3.8,"Fashion & Textile , 1k-5k Employees , Public , 32 years old , Jaipur +8 more"
3941,Pharmacist's Letter,4.6,"51-200 Employees (Global) , Jaipur +1 more"
3942,The Cambridge School,4.8,"Education & Training , 51-200 Employees (Global) , 23 years old , Jaipur +4 more"
3943,RTL,3.8,"Financial Services , 201-500 Employees (Global) , Jaipur"
3944,Tulip Telecom,3.1,"Telecom , 1k-5k Employees , Public , 32 years old , Jaipur +18 more"
3945,IIPM,3.8,"Education & Training , 201-500 Employees , 51 years old , Jaipur +7 more"
3946,UAE Exchange,4.2,"FinTech , 1-10 Employees , Public , 29 years old , Jaipur +35 more"
3947,Technical Parts Establishment,4.5,"201-500 Employees (Global) , Jaipur +5 more"
3948,Mexus Education,2.7,"Education & Training , 201-500 Employees , 16 years old , Jaipur +11 more"
3949,SunEdison,3.0,"Facility Management Services , 201-500 Employees , 65 years old , Jaipur +10 more"
3950,TIL,3.4,"Industrial Machinery , 1k-5k Employees , Public , 80 years old , Jaipur +17 more"
3951,Applied Mobile Labs,5.0,"Internet , 11-50 Employees (Global) , 15 years old , Jaipur"
3952,Reliance Media Works,4.9,"Media & Entertainment , 11-50 Employees (Global) , 49 years old , Jaipur +16 more"
3953,NJ India,3.8,"501-1k Employees , Jaipur +17 more"
3954,CNN-IBN,4.9,"Broadcasting , 1k-5k Employees (Global) , Jaipur +4 more"
3955,World Health Organization,4.2,"Government , 1k-5k Employees , 76 years old , Jaipur +62 more"
3956,Appoids Tech Solutions,4.7,"IT Services & Consulting , 51-200 Employees (Global) , 13 years old , Jaipur +2 more"
3957,Arihant Adroit InfoSystems,3.2,Jaipur +1 more
3958,Accrete Globus Technology,3.9,"IT Services & Consulting , 51-200 Employees (Global) , Startup , 11 years old , Jaipur +2 more"
3959,Total Securities,5.0,"Financial Services , 201-500 Employees (Global) , Jaipur +1 more"
3960,Oxfam,4.9,"Non-Profit , 51-200 Employees , Public , 20 years old , Jaipur +14 more"
3961,Loop Mobile,4.1,"Telecom , 201-500 Employees , Jaipur +3 more"
3962,SST India,3.3,"5k-10k Employees , Jaipur +12 more"
3963,Samrat Ashok Technological Institute,3.3,"Education & Training , 201-500 Employees , Jaipur +2 more"
3964,Michrons Technology,5.0,"Financial Services , Jaipur"
3965,ASAP Recruitments,1.2,"10 years old , Jaipur +1 more"
3966,Petoo,2.8,"Financial Services , 11-50 Employees (Global) , Startup , 9 years old , Jaipur +3 more"
3967,Process Pumps,3.5,"Financial Services , 51-200 Employees , Jaipur +2 more"
3968,Zvalues HR Solutions,1.0,"8 years old , Jaipur"
3969,Appco Group,3.7,"Marketing & Advertising , 501-1k Employees (Global) , 29 years old , Jaipur +14 more"
3970,VSupport,4.1,"IT Services & Consulting , 51-200 Employees , Jaipur +3 more"
3971,Iris Computers,3.8,"Financial Services , 28 years old , Jaipur +6 more"
3972,Coviam,4.1,"IT Services & Consulting , 51-200 Employees , 9 years old , Jaipur +5 more"
3973,KGE Technologies,4.4,"IT Services & Consulting , 15 years old , Jaipur +5 more"
3974,IAP Company,4.4,"IT Services & Consulting , 1k-5k Employees (Global) , 26 years old , Jaipur +16 more"
3975,CMIE,3.6,"IT Services & Consulting , 201-500 Employees , 48 years old , Jaipur +9 more"
3976,IndianGiftsPortal,4.9,"Internet , 51-200 Employees (Global) , 24 years old , Jaipur +3 more"
3977,IFMR,4.1,"Education & Training , 51-200 Employees (Global) , Jaipur +7 more"
3978,Wittybee Technologies,4.0,"Financial Services , 11-50 Employees , 12 years old , Jaipur +1 more"
3979,C-Net Infotech,3.9,"Software Product , 51-200 Employees , 26 years old , Jaipur +6 more"
3980,Technical Parts Establishment,4.5,"201-500 Employees (Global) , Jaipur +5 more"
3981,Infoshore Software,5.0,"IT Services & Consulting , 51-200 Employees (Global) , 17 years old , Jaipur"
3982,SQr Infotech,3.9,"11-50 Employees , Jaipur +1 more"
3983,Go4customer,5.0,"BPO , 501-1k Employees , 20 years old , Jaipur +1 more"
3984,Coromandel Agrico,3.7,"Agro Chemicals , 201-500 Employees , 56 years old , Jaipur +15 more"
3985,Kangaroo Kids Education,4.4,"Education & Training , 51-200 Employees , Public , 31 years old , Jaipur +13 more"
3986,Pergo,4.4,"11-50 Employees , 5 years old , Jaipur +6 more"
3987,Webtech Developers,4.4,"IT Services & Consulting , 11-50 Employees , 14 years old , Jaipur +1 more"
3988,Johnson & Johnson Medical,4.4,"Medical Equipment , Jaipur +11 more"
3989,Swastik Ceracon,4.1,"Retail , 501-1k Employees (Global) , Jaipur +6 more"
3990,Printing Direct,4.4,"11-50 Employees (Global) , Jaipur +2 more"
3991,Gokaldas Intimatewear,4.3,"Fashion & Textile , 201-500 Employees (Global) , 23 years old , Jaipur +11 more"
3992,GRRAS,5.0,"Financial Services , Jaipur"
3993,Technomedia Solutions,3.3,"IT Services & Consulting , 11-50 Employees , Jaipur +10 more"
3994,Sashakta Technologies,1.0,"51-200 Employees (Global) , Jaipur"
3995,Xieno,4.0,"Internet , 11-50 Employees (Global) , 18 years old , Jaipur"
3996,St Edmund's College,3.8,Jaipur +1 more
3997,Oswal Cable Products,4.8,"51-200 Employees , Jaipur +1 more"
3998,Kisan Group,4.8,"Petrochemicals , 51-200 Employees (Global) , 42 years old , Jaipur +7 more"
3999,ServeSilicon Technologies,4.4,"11-50 Employees (Global) , Jaipur +2 more"
4000,SQr Infotech,3.9,"11-50 Employees , Jaipur +1 more"
4001,Coromandel Agrico,3.7,"Agro Chemicals , 201-500 Employees , 56 years old , Jaipur +15 more"
4002,Infoshore Software,5.0,"IT Services & Consulting , 51-200 Employees (Global) , 17 years old , Jaipur"
4003,Go4customer,5.0,"BPO , 501-1k Employees , 20 years old , Jaipur +1 more"
4004,Vatsalya,3.8,"Non-Profit , 11-50 Employees , 29 years old , Jaipur +3 more"
4005,H.S. Darda & Co.,5.0,"11-50 Employees (Global) , Jaipur"
4006,Chandra Group,3.9,"201-500 Employees (Global) , 63 years old , Jaipur +4 more"
4007,Indience,5.0,"IT Services & Consulting , 11-50 Employees (Global) , 17 years old , Jaipur"
4008,FRR Forex,3.1,"201-500 Employees (Global) , 15 years old , Jaipur +4 more"
4009,The Sovereign School,3.8,"Education & Training , 51-200 Employees , Jaipur +3 more"
4010,Picasso Animation College,1.9,"Education & Training , 11-50 Employees (Global) , 15 years old , Jaipur +3 more"
4011,Deemtech Software,1.0,"Financial Services , 51-200 Employees (Global) , 16 years old , Jaipur"
4012,Vallabhbhai Patel Chest Institute,3.4,"Analytics & KPO , 51-200 Employees , Jaipur +2 more"
4013,Talent Plus Plus,1.0,"11-50 Employees (Global) , 12 years old , Jaipur"
4014,Ujala Pumps,4.4,"501-1k Employees (Global) , Jaipur +5 more"
4015,Bachpan A Play School,4.1,"Education & Training , Jaipur +18 more"
4016,SSA,4.3,"IT Services & Consulting , 11-50 Employees , 43 years old , Jaipur +22 more"
4017,Official Gates,4.6,"IT Services & Consulting , 19 years old , Jaipur +1 more"
4018,SK,4.6,Jaipur +24 more
4019,Innoraft,4.6,"IT Services & Consulting , 51-200 Employees , 13 years old , Jaipur +2 more"
4020,KP,5.0,"Retail , Jaipur +4 more"
4021,APPL,3.5,Jaipur +10 more
4022,SVP,4.3,"11-50 Employees (Global) , Jaipur +4 more"
4023,Dongfang Electric,4.7,"Power , 51-200 Employees , Jaipur +6 more"
4024,FS,5.0,"Financial Services , Jaipur +2 more"
4025,S & U,,"Financial Services , Jaipur"
4026,JC Evans Construction,4.0,"Engineering & Construction , Jaipur"
4027,KIFS Securities,4.9,"Financial Services , 501-1k Employees (Global) , Public , 37 years old , Jaipur +1 more"
4028,Flareum Technologies,2.8,"Power , 26 years old , Jaipur +1 more"
4029,DFCC,3.8,Jaipur +2 more
4030,Damia Group,2.7,"51-200 Employees (Global) , Public , 29 years old , Jaipur +9 more"
4031,Appellon,3.5,"Internet , 11-50 Employees (Global) , 16 years old , Jaipur +3 more"
4032,Lundbeck,4.3,"Internet , 5k-10k Employees (Global) , 109 years old , Jaipur +12 more"
4033,TradeLink,4.6,Jaipur +4 more
4034,Bank of America Securities,4.4,"Investment Banking / Venture Capital / Private Equity , 51-200 Employees , Public , 15 years old , Jaipur +7 more"
4035,Seminal Research,4.0,Jaipur +1 more
4036,PrettySecrets.com,2.4,"Retail , 11-50 Employees , 13 years old , Jaipur +3 more"
4037,Techno Electronics & Instruments,4.9,"11-50 Employees , Jaipur +1 more"
4038,GKC Projects,4.2,"Engineering & Construction , 501-1k Employees , 28 years old , Jaipur +26 more"
4039,Aaditri,5.0,Jaipur
4040,J.Kala & Associates,2.5,"Financial Services , Jaipur +3 more"
4041,Videndaa,5.0,Jaipur
4042,Goodluck Domains,5.0,"Financial Services , Jaipur"
4043,Kudumbashree,4.5,"Financial Services , Jaipur +9 more"
4044,Navriti Technologies,2.9,"Education & Training , 51-200 Employees , Startup , 12 years old , Jaipur +8 more"
4045,STAR TV,4.1,"Broadcasting , 201-500 Employees (Global) , 33 years old , Jaipur +15 more"
4046,Brightpoint,3.7,"Retail , 1k-5k Employees (Global) , 29 years old , Jaipur +5 more"
4047,Tulip Telecom,3.1,"Telecom , 1k-5k Employees , Public , 32 years old , Jaipur +18 more"
4048,IIPM,3.8,"Education & Training , 201-500 Employees , 51 years old , Jaipur +7 more"
4049,Sincere Architects,1.0,"11-50 Employees (Global) , Jaipur"
4050,Metro Shoes,4.3,"Fashion & Textile , 1k-5k Employees (Global) , 77 years old , Jaipur +28 more"
4051,Kitex Garments,3.8,"Fashion & Textile , 1k-5k Employees , Public , 32 years old , Jaipur +8 more"
4052,Gras Academy,3.3,"Education & Training , 501-1k Employees (Global) , 18 years old , Jaipur +4 more"
4053,Pharmacist's Letter,4.6,"51-200 Employees (Global) , Jaipur +1 more"
4054,The Cambridge School,4.8,"Education & Training , 51-200 Employees (Global) , 23 years old , Jaipur +4 more"
4055,RTL,3.8,"Financial Services , 201-500 Employees (Global) , Jaipur"
4056,Electronic Communications,3.7,Jaipur +6 more
4057,FarShore,4.7,"IT Services & Consulting , 51-200 Employees (Global) , 18 years old , Jaipur +1 more"
4058,Global Computer,4.5,"Retail , 501-1k Employees (Global) , Jaipur +6 more"
4059,JICA,5.0,"1k-5k Employees (Global) , Jaipur +8 more"
4060,Ginni Spectra,5.0,"51-200 Employees , Jaipur"
4061,Marsons Electrical Industries,2.7,"201-500 Employees , Jaipur +1 more"
4062,Ace International,3.9,"Import & Export , 11-50 Employees , Jaipur +7 more"
4063,Omniplast,4.8,"11-50 Employees , Jaipur +1 more"
4064,Vibrant Academy,4.0,"Education & Training , 51-200 Employees , 15 years old , Jaipur +5 more"
4065,SRSL,5.0,Jaipur +4 more
4066,Fair Pharma,3.9,"11-50 Employees , Jaipur +1 more"
4067,Shree Shyam Packaging,4.4,Jaipur +1 more
4068,Skynet Worldwide Express,4.6,"Logistics , 1k-5k Employees (Global) , 52 years old , Jaipur +10 more"
4069,NIIT GIS,3.7,Jaipur +2 more
4070,Insurance Regulatory and Development Authority,3.7,"201-500 Employees , Central , Jaipur +3 more"
4071,Marigold,3.6,Jaipur +1 more
4072,Pyramid Exports,5.0,Jaipur +1 more
4073,Ravi,4.3,"Food Processing , 201-500 Employees (Global) , Public , 58 years old , Jaipur +12 more"
4074,Reflexite Safety,2.0,Jaipur
4075,Aoj Media,2.8,"11-50 Employees , Jaipur +1 more"
4076,Ahuja Group,3.1,"Industrial Machinery , 54 years old , Jaipur +4 more"
4077,Tirupati Impex,2.2,"11-50 Employees , Jaipur"
4078,Angel Pumps,3.8,"Auto Components , 11-50 Employees , Jaipur +5 more"
4079,Dhunseri Tea & Industries,4.9,"Food Processing , 201-500 Employees , Jaipur +3 more"
4080,Shaurya Aeronautics,5.0,"51-200 Employees , Jaipur +1 more"
4081,Midex Global,5.0,Jaipur
4082,Planman HR,3.5,"Recruitment , 201-500 Employees , 27 years old , Jaipur +12 more"
4083,ALT TRAINING COLLEGE,1.0,"Education & Training , 51-200 Employees , Jaipur"
4084,Vardhaman Infotech,2.9,"11-50 Employees , Jaipur +2 more"
4085,Subodh Public School,5.0,"Education & Training , 51-200 Employees , Jaipur"
4086,Aeon Systems,4.0,"51-200 Employees (Global) , 16 years old , Jaipur +2 more"
4087,Nikita Enterprises,5.0,Jaipur +1 more
4088,Rural Development Trust,4.0,"Non-Profit , 1k-5k Employees , 55 years old , Jaipur +9 more"
4089,Synergy Systems,4.3,Jaipur +6 more
4090,Pioneer Engineering,3.9,"11-50 Employees , Jaipur +7 more"
4091,Karthavya IT Solutions,5.0,"11-50 Employees , 20 years old , Jaipur +1 more"
4092,Shree Balaji Engineering Works,3.0,"51-200 Employees , Jaipur +3 more"
4093,Modi Enterprises,3.9,"FMCG , 10k-50k Employees , Jaipur +4 more"
4094,Dhar Cement,4.4,"Engineering & Construction , Jaipur +2 more"
4095,Shivam Steel,5.0,"Iron & Steel , Jaipur +1 more"
4096,Disha,3.9,"11-50 Employees , 18 years old , Jaipur +9 more"
4097,Earnest,4.0,"Financial Services , Startup , 11 years old , Jaipur +7 more"
4098,M.R. Morarka-GDC Rural Research Foundation,5.0,Jaipur
4099,Pantos Logistics,4.2,"Logistics , 11-50 Employees , Jaipur +11 more"
4100,Arawali Exports,4.0,Jaipur
4101,Vijay Engineering,4.1,"51-200 Employees , Jaipur +3 more"
4102,GER Group of Industries,4.0,Jaipur
4103,Unipro Techno Infrastructure Private Limited,3.9,"Engineering & Construction , 501-1k Employees , 14 years old , Jaipur +12 more"
4104,BVM,3.2,Jaipur +7 more
4105,AGN Software Consultants,4.0,"Software Product , 11-50 Employees , Jaipur"
4106,Indian Airlines,3.0,"Aviation , 10k-50k Employees (Global) , Public , 94 years old , Jaipur +14 more"
4107,IASE Deemed University,3.6,"Education & Training , 501-1k Employees , Jaipur +4 more"
4108,Ascent Telecom,5.0,Jaipur +1 more
4109,Solvay Pharma India,1.1,"Public , Jaipur +3 more"
4110,Destimoney Securities,3.6,"Financial Services , 501-1k Employees , 18 years old , Jaipur +17 more"
4111,Kalyan Auto Sales,2.0,"51-200 Employees , Jaipur +1 more"
4112,RTS,4.5,Jaipur +4 more
4113,DNA Newspaper,4.0,"Printing & Publishing , 20 years old , Jaipur +4 more"
4114,Cosmos Infra Engineering,2.1,"51-200 Employees , Jaipur +3 more"
4115,Sma E Experts,3.4,"Accounting & Auditing , 501-1k Employees (Global) , 19 years old , Jaipur +9 more"
4116,Basant Agro Tech (I),4.0,"Chemicals / Agri Inputs , 201-500 Employees , Public , Jaipur +8 more"
4117,Sun Shine Automation,4.2,Jaipur
4118,Hotel Mahendra,3.0,"51-200 Employees , Jaipur +1 more"
4119,M Tech Informatics,4.8,"Telecom , 51-200 Employees , 14 years old , Jaipur +10 more"
4120,Mangalam,3.9,"51-200 Employees , Jaipur +1 more"
4121,Disha Consultants,4.3,Jaipur +2 more
4122,Hitech Health care,5.0,"11-50 Employees , Jaipur +2 more"
4123,Faridabad Model School,4.0,"Education & Training , 11-50 Employees , Jaipur +1 more"
4124,Universal E Business Solutions,3.8,"IT Services & Consulting , Jaipur +1 more"
4125,Super Syncotex,5.0,"Public , Jaipur"
4126,Sanjay & Company,4.6,"Packaging , Jaipur +17 more"
4127,Ujaas Energy,3.6,"Power , 201-500 Employees , Public , 45 years old , Jaipur +15 more"
4128,Monet Marketing,3.9,Jaipur +2 more
4129,Bansal Shoes,2.0,Jaipur
4130,Supreme Transport Organisation Pvt.Ltd,4.9,"Urban Transport , Jaipur"
4131,SRSL,5.0,Jaipur +4 more
4132,NIIT GIS,3.7,Jaipur +2 more
4133,Insurance Regulatory and Development Authority,3.7,"201-500 Employees , Central , Jaipur +3 more"
4134,Marigold,3.6,Jaipur +1 more
4135,Pyramid Exports,5.0,Jaipur +1 more
4136,Ravi,4.3,"Food Processing , 201-500 Employees (Global) , Public , 58 years old , Jaipur +12 more"
4137,Reflexite Safety,2.0,Jaipur
4138,Aoj Media,2.8,"11-50 Employees , Jaipur +1 more"
4139,Ahuja Group,3.1,"Industrial Machinery , 54 years old , Jaipur +4 more"
4140,Force Fitness,4.3,Jaipur +3 more
4141,Swipe Technologies,4.2,"Internet , 51-200 Employees , 19 years old , Jaipur +3 more"
4142,The Manor,2.7,Jaipur +3 more
4143,Auto Cnc Machining,4.2,"Industrial Machinery , 51-200 Employees , Jaipur +3 more"
4144,Integrated Systems,4.3,"Industrial Machinery , 201-500 Employees (Global) , Jaipur +14 more"
4145,Hotel Panchsheel,4.4,"11-50 Employees , Jaipur +2 more"
4146,SHETH BROTHERS,4.1,"1-10 Employees , Jaipur +3 more"
4147,Estel Technologies,4.0,"Financial Services , 51-200 Employees , 27 years old , Jaipur +4 more"
4148,MASCOT HEALTH SERIES,4.1,"Pharma , 51-200 Employees , Jaipur +4 more"
4149,Indo Bonito Multinational,4.0,"Public , Jaipur"
4150,Tricom Technologies,5.0,Jaipur
4151,Akashdeep,3.1,Jaipur +2 more
4152,Legris,3.5,"51-200 Employees , Jaipur +3 more"
4153,Telecon Systems,3.4,"Industrial Automation , Jaipur +5 more"
4154,Jeevan Jyoti Hospital,4.1,"Healthcare , Jaipur +18 more"
4155,The Banyan Tree School,2.1,"Education & Training , 51-200 Employees (Global) , 38 years old , Jaipur +5 more"
4156,Poorvika Mobiles,4.7,"Retail , 5k-10k Employees , 20 years old , Jaipur +75 more"
4157,PTCL,4.6,"Telecom , 10k-50k Employees (Global) , Public , 29 years old , Jaipur +7 more"
4158,Zee Laboratories,3.3,"Pharma , 201-500 Employees , Public , 31 years old , Jaipur +29 more"
4159,Simpson,3.6,"Auto Components , 201-500 Employees , 184 years old , Jaipur +6 more"
4160,Aspri Spirits,3.5,"Beverage , 51-200 Employees , Jaipur +6 more"
4161,Surya Enterprises,4.5,"11-50 Employees , 20 years old , Jaipur +17 more"
4162,Creations,3.9,Jaipur +11 more
4163,Surya Industries,2.8,Jaipur +7 more
4164,Soma Blockprints,5.0,"51-200 Employees , Jaipur +2 more"
4165,Computer,4.2,"11-50 Employees , 12 years old , Jaipur +5 more"
4166,Ex Servicemen S Multipurpose Services,2.9,"Law Enforcement & Security , 1k-5k Employees (Global) , 39 years old , Jaipur +17 more"
4167,SSL,4.3,"Law Enforcement & Security , 1k-5k Employees (Global) , 67 years old , Jaipur +17 more"
4168,National Commodity & Derivatives Exchange,4.1,"Investment Banking / Venture Capital / Private Equity , 201-500 Employees , 21 years old , Jaipur +4 more"
4169,National Academy of Event Management & Development,3.2,"Education & Training , 51-200 Employees , Jaipur +4 more"
4170,Manish Electricals,4.9,Jaipur +4 more
4171,Vidhyashram School,4.2,"Education & Training , Jaipur +3 more"
4172,Skyline Group,4.2,Jaipur +2 more
4173,Krishna Infratech,4.7,Jaipur
4174,Raheja Qbe General Insurance,3.9,"Insurance , Jaipur +9 more"
4175,Gautam Solar,3.7,"Power , 51-200 Employees , 27 years old , Jaipur +15 more"
4176,Maxivision Eye Hospital,3.4,"11-50 Employees , 28 years old , Jaipur +8 more"
4177,Securens System,4.2,"Law Enforcement & Security , 201-500 Employees , Startup , 12 years old , Jaipur +31 more"
4178,A.K.Exports,3.4,Jaipur +1 more
4179,Ambika Exports,1.4,Jaipur +1 more
4180,109F,1.7,Jaipur +5 more
4181,Swift Security,4.5,"51-200 Employees , Jaipur +6 more"
4182,Prayaas Corps,4.0,Jaipur
4183,Mps Group Of Company,4.1,"201-500 Employees (Global) , Jaipur +5 more"
4184,Catalyst Group,2.9,"EdTech , Jaipur +2 more"
4185,BEARING MANUFACTURING COMPANY,3.3,"Industrial Machinery , Jaipur +5 more"
4186,Hotel Gaurav,5.0,Jaipur
4187,ABM Steels,1.4,Jaipur
4188,Flamingo,3.1,"5k-10k Employees , Jaipur +5 more"
4189,Shri Krsna Urja Project,1.0,"51-200 Employees , Jaipur"
4190,Hem Infotech,4.5,"11-50 Employees , Jaipur +1 more"
4191,Jaihind Automation,4.2,Jaipur +2 more
4192,Fitness Plus,3.2,"11-50 Employees , Jaipur +1 more"
4193,Atlas Industries,5.0,"11-50 Employees , Jaipur +2 more"
4194,Ambika Enterprises,4.7,"Metals & Mining , Jaipur +6 more"
4195,Santech Systems,5.0,Jaipur +2 more
4196,Bloom Dekor,2.9,"Furniture & Furnishing , 51-200 Employees , Public , 30 years old , Jaipur +8 more"
4197,Gulshan Fashions,2.0,"51-200 Employees , Jaipur"
4198,Neptune Holidays,3.8,"Travel & Tourism , 51-200 Employees , Jaipur +1 more"
4199,FRR Forex,3.1,"201-500 Employees (Global) , 15 years old , Jaipur +4 more"
4200,Quibus Technologies,5.0,"501-1k Employees (Global) , Jaipur +1 more"
4201,The Sovereign School,3.8,"Education & Training , 51-200 Employees , Jaipur +3 more"
4202,Picasso Animation College,1.9,"Education & Training , 11-50 Employees (Global) , 15 years old , Jaipur +3 more"
4203,Deemtech Software,1.0,"Financial Services , 51-200 Employees (Global) , 16 years old , Jaipur"
4204,Vallabhbhai Patel Chest Institute,3.4,"Analytics & KPO , 51-200 Employees , Jaipur +2 more"
4205,Talent Plus Plus,1.0,"11-50 Employees (Global) , 12 years old , Jaipur"
4206,Ujala Pumps,4.4,"501-1k Employees (Global) , Jaipur +5 more"
4207,Bachpan A Play School,4.1,"Education & Training , Jaipur +18 more"
4208,SSA,4.3,"IT Services & Consulting , 11-50 Employees , 43 years old , Jaipur +22 more"
4209,Official Gates,4.6,"IT Services & Consulting , 19 years old , Jaipur +1 more"
4210,SK,4.6,Jaipur +24 more
4211,Innoraft,4.6,"IT Services & Consulting , 51-200 Employees , 13 years old , Jaipur +2 more"
4212,DePuy Synthes,4.3,"1k-5k Employees (Global) , Jaipur +7 more"
4213,Management & Training Corporation,4.0,"5k-10k Employees (Global) , 43 years old , Jaipur"
4214,NCB,5.0,"1k-5k Employees (Global) , Jaipur +1 more"
4215,UMC,4.1,"11-50 Employees (Global) , Jaipur +2 more"
4216,TTi Global,4.0,"Recruitment , 1-10 Employees , 48 years old , Jaipur +7 more"
4217,Cybersoft Technologies,3.3,"IT Services & Consulting , 11-50 Employees , 26 years old , Jaipur +1 more"
4218,GEO,2.2,"Internet , 11-50 Employees (Global) , 15 years old , Jaipur"
4219,TE SubCom,3.0,"Engineering & Construction , 501-1k Employees (Global) , 23 years old , Jaipur"
4220,SDV,2.9,"201-500 Employees (Global) , Jaipur +6 more"
4221,J P Research,4.0,"11-50 Employees (Global) , 29 years old , Jaipur +3 more"
4222,Smart Circle Group,3.0,"11-50 Employees (Global) , 15 years old , Jaipur"
4223,Arpit Enterprises,4.7,"51-200 Employees (Global) , Jaipur +3 more"
4224,Ripple Fragrances,4.9,"51-200 Employees , Jaipur +6 more"
4225,Indo Alusys Industries,4.3,"501-1k Employees , Public , 45 years old , Jaipur +4 more"
4226,Global Hospital Pune India,3.8,"51-200 Employees , 12 years old , Jaipur +18 more"
4227,Jcss Consulting,3.7,"Accounting & Auditing , 201-500 Employees , Jaipur +5 more"
4228,Sinmag Bakery Machine,5.0,"11-50 Employees (Global) , Jaipur +1 more"
4229,Radius Infratel,3.8,"Telecom , Jaipur +4 more"
4230,Enhanced Wapp Systems,3.5,"Waste Management , 11-50 Employees , 28 years old , Jaipur +5 more"
4231,A2G Ventures,4.0,"11-50 Employees (Global) , Jaipur"
4232,Blue Carbons,3.0,"11-50 Employees (Global) , 18 years old , Jaipur"
4233,Brainware Group of Institutions,2.3,"Education & Training , 51-200 Employees , 8 years old , Jaipur +7 more"
4234,Global Vision,3.1,"IT Services & Consulting , 51-200 Employees (Global) , 34 years old , Jaipur +6 more"
4235,HDIL,4.2,"Real Estate , 1k-5k Employees , Public , 28 years old , Jaipur +4 more"
4236,Computer Consulting Operations Specialists,4.4,"IT Services & Consulting , 51-200 Employees , 39 years old , Jaipur +32 more"
4237,Indus Integrated Information Management,2.2,"Recruitment , 51-200 Employees , 21 years old , Jaipur +9 more"
4238,PinkBlueIndia.com,5.0,"Retail , 11-50 Employees (Global) , 11 years old , Jaipur"
4239,Samarpan Infotech,4.1,"IT Services & Consulting , 11-50 Employees , 10 years old , Jaipur +2 more"
4240,Appco Group,3.7,"Marketing & Advertising , 501-1k Employees (Global) , 29 years old , Jaipur +14 more"
4241,Coviam,4.1,"IT Services & Consulting , 51-200 Employees , 9 years old , Jaipur +5 more"
4242,BrainBuxa.com,5.0,"Financial Services , 9 years old , Jaipur"
4243,Jodhpur National University,4.1,"Financial Services , Jaipur +1 more"
4244,Criteo,3.6,"Internet , 1k-5k Employees (Global) , Public , 19 years old , Jaipur +1 more"
4245,First Data Merchant Services,3.2,"Financial Services , 5k-10k Employees , Jaipur +3 more"
4246,Froiden,5.0,"11 years old , Jaipur"
4247,IFMR,4.1,"Education & Training , 51-200 Employees (Global) , Jaipur +7 more"
4248,Wittybee Technologies,4.0,"Financial Services , 11-50 Employees , 12 years old , Jaipur +1 more"
4249,SST India,3.3,"5k-10k Employees , Jaipur +12 more"
4250,Michrons Technology,5.0,"Financial Services , Jaipur"
4251,C-Net Infotech,3.9,"Software Product , 51-200 Employees , 26 years old , Jaipur +6 more"
4252,Petoo,2.8,"Financial Services , 11-50 Employees (Global) , Startup , 9 years old , Jaipur +3 more"
4253,KP,5.0,"Retail , Jaipur +4 more"
4254,APPL,3.5,Jaipur +10 more
4255,JC Evans Construction,4.0,"Engineering & Construction , Jaipur"
4256,Flareum Technologies,2.8,"Power , 26 years old , Jaipur +1 more"
4257,Damia Group,2.7,"51-200 Employees (Global) , Public , 29 years old , Jaipur +9 more"
4258,Appellon,3.5,"Internet , 11-50 Employees (Global) , 16 years old , Jaipur +3 more"
4259,TradeLink,4.6,Jaipur +4 more
4260,Bank of America Securities,4.4,"Investment Banking / Venture Capital / Private Equity , 51-200 Employees , Public , 15 years old , Jaipur +7 more"
4261,Maxwell Industries,5.0,"Financial Services , 33 years old , Jaipur +6 more"
4262,Seminal Research,4.0,Jaipur +1 more
4263,Actofit,2.9,"Internet , Startup , 10 years old , Jaipur +2 more"
4264,PrettySecrets.com,2.4,"Retail , 11-50 Employees , 13 years old , Jaipur +3 more"
4265,Bluejay,2.7,"Financial Services , Startup , Jaipur"
4266,Propterry,3.0,"Financial Services , 10 years old , Jaipur"
4267,Kesari Business Solutions,4.6,"Financial Services , Jaipur +1 more"
4268,Shreem,4.5,"51-200 Employees (Global) , 5 years old , Jaipur +2 more"
4269,Office of the Employer Advisor,1.0,Jaipur
4270,Times Business School,5.0,"Education & Training , 11-50 Employees , Jaipur +1 more"
4271,Avin Pharmaceuticals,5.0,"Financial Services , Jaipur"
4272,Prima Telecom,4.0,"Financial Services , 51-200 Employees , Public , 29 years old , Jaipur +4 more"
4273,Moksha Software,1.0,"Financial Services , Jaipur"
4274,Sports and Leisure Apparel,4.5,"Financial Services , 1k-5k Employees , Jaipur +7 more"
4275,Roundabout Technologies,5.0,"IT Services & Consulting , Jaipur"
4276,Bell Finvest,2.7,"NBFC , 51-200 Employees , Public , 30 years old , Jaipur +43 more"
4277,Gravita Infotech,1.0,"Financial Services , 10 years old , Jaipur"
4278,ZSoftware,3.5,"Financial Services , Jaipur +2 more"
4279,Road Ahead Technologies,5.0,"Financial Services , Jaipur"
4280,Yash Enterprises,3.8,"Industrial Machinery , 11-50 Employees , Jaipur +24 more"
4281,Electronica,3.4,"201-500 Employees , 24 years old , Jaipur +7 more"
4282,Cosmic Technologies,3.1,"11-50 Employees , Jaipur +2 more"
4283,MGNREGA,3.5,"Government , 501-1k Employees , 33 years old , Jaipur +67 more"
