,company_name,company_rating,other_data
3194,Sri Scl Infratech,3.8,"Engineering & Construction , 11-50 Employees (Global) , 34 years old , Hyderabad / Secunderabad +18 more"
3195,Sydata Consulting,3.4,"Recruitment , Hyderabad / Secunderabad +4 more"
3196,IFTAS,3.8,"51-200 Employees , Hyderabad / Secunderabad +3 more"
3197,ATYETI,3.6,"IT Services & Consulting , 201-500 Employees , 16 years old , Hyderabad / Secunderabad +5 more"
3198,AI LABS,3.8,"IT Services & Consulting , 51-200 Employees , 8 years old , Hyderabad / Secunderabad +2 more"
3199,Kalyan Jewellers,4.7,"Jewellery , 5k-10k Employees , Fortune India 500 , 31 years old , Hyderabad / Secunderabad +131 more"
3200,Gameopedia,3.6,"IT Services & Consulting , 51-200 Employees (Global) , 16 years old , Hyderabad / Secunderabad"
3201,VoIP Office Telecommunication,4.5,"Telecom , 51-200 Employees , Hyderabad / Secunderabad +6 more"
3202,Providence,3.9,"Healthcare , 8 years old , Hyderabad / Secunderabad +1 more"
3203,Eenadu Digital,3.7,"1k-5k Employees , Hyderabad / Secunderabad +1 more"
3204,Viyash Life Sciences,3.8,Hyderabad / Secunderabad +4 more
3205,Aforeserve,3.5,"IT Services & Consulting , 1k-5k Employees , 24 years old , Pune +145 more"
3206,Avanse Financial Services,4.0,"Financial Services , 501-1k Employees , Startup , 12 years old , Pune +23 more"
3207,JK Tech,3.8,"IT Services & Consulting , 501-1k Employees , Public , 30 years old , Pune +17 more"
3208,Bornemindz Software Solutions,4.7,Hyderabad / Secunderabad +2 more
3209,MKS Vision,3.4,"IT Services & Consulting , 11-50 Employees , 6 years old , Hyderabad / Secunderabad +1 more"
3210,SRL Diagnostics,4.2,"Healthcare , 5k-10k Employees , 29 years old , Pune +116 more"
3211,Jaguar Security Services,4.5,"Law Enforcement & Security , 1k-5k Employees , 34 years old , Pune +19 more"
3212,Cloud Big Data Technologies,3.5,"IT Services & Consulting , 51-200 Employees , 40 years old , Hyderabad / Secunderabad"
3213,Global Tax Solutions,4.5,"1-10 Employees (Global) , Hyderabad / Secunderabad +1 more"
3214,Processweaver Software Solutions,4.2,"Software Product , 51-200 Employees , Hyderabad / Secunderabad"
3215,Shadan Institute of Medical Sciences,3.5,"51-200 Employees , Hyderabad / Secunderabad"
3216,PRIYA FOOD PRODUCTS,4.2,"Food Processing , 201-500 Employees , 44 years old , Hyderabad / Secunderabad +13 more"
3217,PI Industries,4.2,"Agro Chemicals , 1k-5k Employees , Public , 77 years old , Pune +88 more"
3218,Suzlon Group,4.2,"Power , 5k-10k Employees , Public , 29 years old , Pune +107 more"
3219,Macleods Pharmaceuticals,3.8,"Pharma , 10k-50k Employees , Public , 38 years old , Pune +98 more"
3220,SRL Diagnostics,4.2,"Healthcare , 5k-10k Employees , 29 years old , Hyderabad / Secunderabad +116 more"
3221,PRIYA FOOD PRODUCTS,4.2,"Food Processing , 201-500 Employees , 44 years old , Hyderabad / Secunderabad +13 more"
3222,REVOLVE ENGINEERS,3.3,"Facility Management Services , Hyderabad / Secunderabad +1 more"
3223,Eclature Technologies,3.8,"IT Services & Consulting , 201-500 Employees (Global) , 16 years old , Hyderabad / Secunderabad"
3224,ANTOLIN,3.7,"Automobile , 1k-5k Employees , 74 years old , Hyderabad / Secunderabad +14 more"
3225,Macleods Pharmaceuticals,3.8,"Pharma , 10k-50k Employees , Public , 38 years old , Hyderabad / Secunderabad +98 more"
3226,Kapil Technologies,4.5,"IT Services & Consulting , 51-200 Employees , 16 years old , Hyderabad / Secunderabad +2 more"
3227,Narayana e-Techno School,4.4,"Education & Training , 501-1k Employees , 12 years old , Hyderabad / Secunderabad +62 more"
3228,Aga Khan Academy,4.3,"Education & Training , 51-200 Employees , Hyderabad / Secunderabad +1 more"
3229,Sasken,3.5,"IT Services & Consulting , 1k-5k Employees , Public , 35 years old , Hyderabad / Secunderabad +10 more"
3230,The Indian Hume Pipe Co.,4.1,"Building Material , 1k-5k Employees , Public , 98 years old , Hyderabad / Secunderabad +44 more"
3231,Appsron Technologies,4.5,"11-50 Employees (Global) , 9 years old , Hyderabad / Secunderabad +1 more"
3232,Sai Parenterals,3.9,"51-200 Employees , Hyderabad / Secunderabad +1 more"
3233,Bornemindz Software Solutions,4.7,Hyderabad / Secunderabad +2 more
3234,Avanse Financial Services,4.0,"Financial Services , 501-1k Employees , Startup , 12 years old , Hyderabad / Secunderabad +23 more"
3235,JK Tech,3.8,"IT Services & Consulting , 501-1k Employees , Public , 30 years old , Hyderabad / Secunderabad +17 more"
3236,ACL Digital,3.6,"IT Services & Consulting , 1k-5k Employees , 32 years old , Hyderabad / Secunderabad +20 more"
3237,HSBC Software Technologies,4.5,"Software Product , 1k-5k Employees , Hyderabad / Secunderabad +3 more"
3238,Linkfields Innovations,4.5,"Software Product , 51-200 Employees , Hyderabad / Secunderabad +1 more"
3239,Ark Cyber Solutions,4.4,"501-1k Employees (Global) , 14 years old , Hyderabad / Secunderabad +1 more"
3240,Advent Global Solutions,3.5,"IT Services & Consulting , 201-500 Employees , 27 years old , Hyderabad / Secunderabad +4 more"
3241,Adani Group,4.0,"Power , 10k-50k Employees , Public , 36 years old , Hyderabad / Secunderabad +126 more"
3242,Ivangel Sales & Services,3.6,"BPO , 25 years old , Hyderabad / Secunderabad +28 more"
3243,FHD Group,4.0,"Architecture & Interior Design , 51-200 Employees (Global) , 32 years old , Hyderabad / Secunderabad +3 more"
3244,Meru cabs,4.0,"Internet , 1k-5k Employees , 17 years old , Hyderabad / Secunderabad +8 more"
3245,Digilogic Systems,4.1,"Defence & Aerospace , 11-50 Employees , 17 years old , Hyderabad / Secunderabad +1 more"
3246,Aarogyasri Health Care Trust,4.3,"11-50 Employees , 17 years old , Hyderabad / Secunderabad +7 more"
3247,Ziraff Technologies,4.3,"51-200 Employees , Hyderabad / Secunderabad"
3248,Inowell Technologies,4.1,"201-500 Employees (Global) , 17 years old , Hyderabad / Secunderabad"
3249,Idl Explosives,4.4,"51-200 Employees , 14 years old , Hyderabad / Secunderabad +8 more"
3250,Gem Motors,3.9,"Auto Components , Hyderabad / Secunderabad +1 more"
3251,CGC Converse Technologies,3.8,"51-200 Employees , Hyderabad / Secunderabad"
3252,Phi Seeds,4.2,"Agriculture , 10k-50k Employees (Global) , 48 years old , Hyderabad / Secunderabad +20 more"
3253,Phoenix American Sales Focus Solutions India,4.0,Hyderabad / Secunderabad
3254,SPHOORTHY ENGINEERING COLLEGE,4.3,"Education & Training , Hyderabad / Secunderabad"
3255,St.Mary's Group of Institutions,3.4,"Education & Training , 11-50 Employees , 28 years old , Hyderabad / Secunderabad +6 more"
3256,Basix SUB K (I),4.1,"Internet , 1k-5k Employees , 14 years old , Hyderabad / Secunderabad +21 more"
3257,INFINITI BUILDING SOLUTIONS,4.3,"Law Enforcement & Security , Hyderabad / Secunderabad +2 more"
3258,Sat Infotech,2.4,"IT Services & Consulting , Hyderabad / Secunderabad +3 more"
3259,Ashray Akruti,4.0,"51-200 Employees , Hyderabad / Secunderabad"
3260,Prajay Engineers Syndicate,3.7,"Engineering & Construction , 51-200 Employees , Public , 38 years old , Hyderabad / Secunderabad"
3261,Appidi Technologies,3.4,"Pharma , 51-200 Employees , 27 years old , Hyderabad / Secunderabad +4 more"
3262,Innovapath It Solutions,3.9,"Software Product , 10 years old , Hyderabad / Secunderabad"
3263,Dharti Dredging & Infrastructure,3.5,"Real Estate , 51-200 Employees , Hyderabad / Secunderabad +1 more"
3264,Radise,4.0,"Engineering & Construction , 11-50 Employees , 27 years old , Hyderabad / Secunderabad"
3265,TSWREIS,3.9,Hyderabad / Secunderabad +11 more
3266,St. Theresa's Hospital,4.4,Hyderabad / Secunderabad +2 more
3267,Zoylo Digihealth,3.2,"Internet , 51-200 Employees , Startup , 8 years old , Hyderabad / Secunderabad +10 more"
3268,Saffron Global,3.4,"Facility Management Services , 501-1k Employees (Global) , Hyderabad / Secunderabad +4 more"
3269,Microsoft Research,4.6,Hyderabad / Secunderabad +7 more
3270,Vardhaman College of Engineering,3.2,"Education & Training , 51-200 Employees , Hyderabad / Secunderabad +2 more"
3271,Chirec Public School,4.3,"Education & Training , 201-500 Employees , 35 years old , Hyderabad / Secunderabad +1 more"
3272,Bracket Technology,2.9,"Software Product , 8 years old , Hyderabad / Secunderabad"
3273,Cubic IT Solutions,4.0,Hyderabad / Secunderabad +1 more
3274,Amrutnand Softech,4.5,"51-200 Employees (Global) , 13 years old , Hyderabad / Secunderabad"
3275,Elina Informatics,4.3,"18 years old , Hyderabad / Secunderabad +1 more"
3276,Jyoti Tturbopower Services,4.1,"501-1k Employees , Hyderabad / Secunderabad +6 more"
3277,Sri Gayathri Educational Instutions,4.5,Hyderabad / Secunderabad +8 more
3278,Globarena Technologies,3.9,"51-200 Employees (Global) , 24 years old , Hyderabad / Secunderabad +4 more"
3279,MNR Educational Trust,3.1,"11-50 Employees , 50 years old , Hyderabad / Secunderabad +3 more"
3280,Dsmart Systems,4.3,"IT Services & Consulting , 51-200 Employees , 12 years old , Hyderabad / Secunderabad +1 more"
3281,Vindhya Organics,3.4,"Pharma , 36 years old , Hyderabad / Secunderabad +2 more"
3282,CoAkcess,3.9,"Analytics & KPO , 201-500 Employees , 26 years old , Hyderabad / Secunderabad +1 more"
3283,VERITAS SOFT SOLUTIONS,4.3,Hyderabad / Secunderabad +1 more
3284,VTech Design Solutions,5.0,Hyderabad / Secunderabad +1 more
3285,CVR College of Engineering,4.3,"Education & Training , 51-200 Employees , Hyderabad / Secunderabad +1 more"
3286,Drucare,3.1,"Internet , 51-200 Employees , Hyderabad / Secunderabad +1 more"
3287,Splash Business Intelligence,3.6,"51-200 Employees , Hyderabad / Secunderabad"
3288,Accentuate Technology,4.2,"IT Services & Consulting , 1-10 Employees , Hyderabad / Secunderabad +12 more"
3289,Amplify Life,4.4,"Software Product , 11-50 Employees , 4 years old , Hyderabad / Secunderabad"
3290,Geneca Solutions,4.1,Hyderabad / Secunderabad
3291,Jam Jam Group,3.6,"201-500 Employees , Hyderabad / Secunderabad +3 more"
3292,MeeSeva Center,4.5,"Government , 10k-50k Employees , Hyderabad / Secunderabad +28 more"
3293,SHOUTPUT5 ANIMATION STUDIOS,4.1,Hyderabad / Secunderabad
3294,Codesets IT Solutions,4.7,Hyderabad / Secunderabad
3295,Business Labs,4.3,"Software Product , 1-10 Employees , 11 years old , Hyderabad / Secunderabad"
3296,Avishkaran Industries,4.1,Hyderabad / Secunderabad
3297,Asuuki,4.9,Hyderabad / Secunderabad
3298,Gainsight Software,4.1,"IT Services & Consulting , 201-500 Employees , Hyderabad / Secunderabad +1 more"
3299,Syntizen Technologies,3.2,"Internet , 11-50 Employees , Startup , 10 years old , Hyderabad / Secunderabad +1 more"
3300,ZEALOUS TECHNOLOGIES,3.7,"51-200 Employees , Hyderabad / Secunderabad +1 more"
3301,Infra Construction,4.2,"Engineering & Construction , Pune +28 more"
3302,Ozonetel Communications,3.8,"51-200 Employees , 8 years old , Hyderabad / Secunderabad +4 more"
3303,Yamaha Motor,4.2,"Automobile , 1k-5k Employees , Fortune India 500 , 69 years old , Pune +121 more"
3304,Indmax It Services,4.2,"IT Services & Consulting , 201-500 Employees , 16 years old , Coimbatore +2 more"
3305,Nixsol,4.1,"Recruitment , 201-500 Employees , 15 years old , Hyderabad / Secunderabad +2 more"
3306,Spoton Logistics,4.5,"Logistics , 1k-5k Employees , Startup , 12 years old , Pune +71 more"
3307,Ujjivan Small Finance Bank,4.1,"Banking , 10k-50k Employees , Public , 7 years old , Pune +447 more"
3308,ICA Edu Skills,3.8,"Education & Training , 1k-5k Employees , 25 years old , Pune +113 more"
3309,AirAsia,3.6,"Aviation , 1k-5k Employees , Public , 11 years old , Pune +24 more"
3310,Orient Electric,4.0,"Consumer Electronics & Appliances , 501-1k Employees , Public , 70 years old , Pune +54 more"
3311,Artech,3.3,"Architecture & Interior Design , 51-200 Employees (Global) , 32 years old , Pune +10 more"
3312,Vivenns Global,3.8,Hyderabad / Secunderabad
3313,Any Brand,4.1,"Fashion & Textile , 1-10 Employees , Pune +45 more"
3314,Imarticus Learning,4.2,"EdTech , 501-1k Employees , Startup , 12 years old , Pune +19 more"
3315,Wicked Ride Adventures,4.0,"Internet , 51-200 Employees , Startup , 10 years old , Bangalore / Bengaluru +8 more"
3316,Adroit IT,4.4,Hyderabad / Secunderabad +1 more
3317,JV Ventures,2.8,Hyderabad / Secunderabad
3318,Perfex Technologies,3.7,Hyderabad / Secunderabad
3319,VUCHI MEDIA,3.9,"1k-5k Employees , Hyderabad / Secunderabad +1 more"
3320,Greater Hyderabad Municipal Corporation,4.5,"1k-5k Employees , Hyderabad / Secunderabad +3 more"
3321,Aztec Process Automation,3.6,Hyderabad / Secunderabad
3322,Kaya Skin Clinic,4.1,"Beauty & Personal Care , 501-1k Employees , Public , 21 years old , Hyderabad / Secunderabad +34 more"
3323,Atlas Copco,4.3,"Industrial Machinery , 1k-5k Employees , Public , 151 years old , Hyderabad / Secunderabad +47 more"
3324,MTR Foods,4.2,"FMCG , 1k-5k Employees , Forbes Global 2000 , 100 years old , Hyderabad / Secunderabad +31 more"
3325,Indoco Remedies,3.7,"Pharma , 5k-10k Employees , Public , 77 years old , Hyderabad / Secunderabad +69 more"
3326,Innopark,4.4,"Gaming , 51-200 Employees , 20 years old , Hyderabad / Secunderabad +1 more"
3327,Central Reserve Police Force,4.6,"Government , 1 Lakh+ Employees , Central , 85 years old , Hyderabad / Secunderabad +73 more"
3328,Fresenius Kabi,4.2,"Pharma , 1k-5k Employees , 25 years old , Hyderabad / Secunderabad +56 more"
3329,Purview Healthcare,4.5,"201-500 Employees , Hyderabad / Secunderabad"
3330,Swan Turbine Services,3.4,"51-200 Employees , 23 years old , Hyderabad / Secunderabad +1 more"
3331,Pratap Health & Foods,4.0,Hyderabad / Secunderabad +1 more
3332,Pyramid IT Solutions,3.8,"IT Services & Consulting , 11-50 Employees , 19 years old , Hyderabad / Secunderabad +9 more"
3333,iBASIS,2.9,"Telecom , 201-500 Employees (Global) , 28 years old , Hyderabad / Secunderabad"
3334,Middle earth  HR,4.1,"Education & Training , 51-200 Employees , Hyderabad / Secunderabad"
3335,More Mega Store,4.0,"Retail , 11-50 Employees , 17 years old , Hyderabad / Secunderabad +30 more"
3336,Beboin Info,4.4,Hyderabad / Secunderabad +3 more
3337,Artha Data Solutions India Private Limited,2.8,"IT Services & Consulting , 51-200 Employees , 12 years old , Hyderabad / Secunderabad"
3338,Signify,3.6,"Consumer Electronics & Appliances , 1k-5k Employees , Conglomerate , 8 years old , Hyderabad / Secunderabad +62 more"
3339,"T.Sriram, Mehta & Tadimalla, Chartered Accountants",3.8,"Accounting & Auditing , 201-500 Employees (Global) , 52 years old , Hyderabad / Secunderabad +6 more"
3340,SkillSoft,3.4,"EdTech , 1k-5k Employees , 26 years old , Hyderabad / Secunderabad +4 more"
3341,HYDE ENGINEERING + CONSULTING,4.1,"11-50 Employees , 31 years old , Hyderabad / Secunderabad +3 more"
3342,Infomerica,3.3,"IT Services & Consulting , 51-200 Employees , 25 years old , Hyderabad / Secunderabad +3 more"
3343,Gss Informatics,4.7,Hyderabad / Secunderabad
3344,Netrovert Software,4.7,"IT Services & Consulting , 51-200 Employees , 24 years old , Hyderabad / Secunderabad +1 more"
3345,MeritTrac,4.1,"EdTech , 201-500 Employees , 24 years old , Hyderabad / Secunderabad +14 more"
3346,HCL Healthcare,4.2,"Healthcare , 501-1k Employees , 10 years old , Hyderabad / Secunderabad +22 more"
3347,Yashoda Healthcare Services,4.2,Hyderabad / Secunderabad
3348,Fdes Technologies,4.1,"Software Product , 11-50 Employees , Hyderabad / Secunderabad +1 more"
3349,Pyramid Softsol,3.2,"IT Services & Consulting , 11-50 Employees , 26 years old , Hyderabad / Secunderabad"
3350,Xsilica Software Solutions,3.5,"51-200 Employees , 23 years old , Hyderabad / Secunderabad"
3351,Time Technoplast,3.8,"Petrochemicals , 1k-5k Employees , Public , 32 years old , Hyderabad / Secunderabad +30 more"
3352,Lava International,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 15 years old , Hyderabad / Secunderabad +210 more"
3353,Global Indian International School,3.9,"Education & Training , 201-500 Employees , 16 years old , Hyderabad / Secunderabad +20 more"
3354,Orient Blackswan,4.4,"Printing & Publishing , 501-1k Employees , 76 years old , Hyderabad / Secunderabad +18 more"
3355,Classic Design Engineering Systems,3.7,"51-200 Employees (Global) , Hyderabad / Secunderabad +2 more"
3356,Avantao Technologies,4.8,Hyderabad / Secunderabad +9 more
3357,InovarTech Private Limted,3.8,"IT Services & Consulting , 51-200 Employees , Startup , 7 years old , Hyderabad / Secunderabad"
3358,Chennais Amirta International Institute of Hotel Management,4.3,"Education & Training , 501-1k Employees , 14 years old , Hyderabad / Secunderabad +14 more"
3359,Medico Inc,3.6,"IT Services & Consulting , Hyderabad / Secunderabad +2 more"
3360,Lumen Technologies,4.0,"Hardware & Networking , 1k-5k Employees , Forbes Global 2000 , 94 years old , Gurgaon / Gurugram +14 more"
3361,Tarantula,4.1,"Telecom , 51-200 Employees , 27 years old , Gurgaon / Gurugram +2 more"
3362,Sparsh Communications,3.4,"IT Services & Consulting , 51-200 Employees (Global) , 26 years old , Hyderabad / Secunderabad +3 more"
3363,Pyramid Softsol,3.2,"IT Services & Consulting , 11-50 Employees , 26 years old , Hyderabad / Secunderabad"
3364,Xsilica Software Solutions,3.5,"51-200 Employees , 23 years old , Hyderabad / Secunderabad"
3365,Fdes Technologies,4.1,"Software Product , 11-50 Employees , Hyderabad / Secunderabad +1 more"
3366,Time Technoplast,3.8,"Petrochemicals , 1k-5k Employees , Public , 32 years old , Mumbai +30 more"
3367,Orient Blackswan,4.4,"Printing & Publishing , 501-1k Employees , 76 years old , Noida +18 more"
3368,CG Power and Industrial Solutions,3.9,"Electrical Equipment , 1k-5k Employees , Public , 87 years old , Gurgaon / Gurugram +79 more"
3369,GirnarSoft,3.6,"IT Services & Consulting , 1k-5k Employees , 17 years old , Gurgaon / Gurugram +44 more"
3370,JSW Steel,4.0,"Iron & Steel , 10k-50k Employees , Public , 42 years old , Gurgaon / Gurugram +148 more"
3371,Kaveesha Engineers India,4.4,"11-50 Employees , Hyderabad / Secunderabad"
3372,Eveready Industries,4.0,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 90 years old , Gurgaon / Gurugram +77 more"
3373,Telearc Technologies,4.7,Hyderabad / Secunderabad
3374,PerkinElmer,4.1,"Pharma , 201-500 Employees , 20 years old , Thane +17 more"
3375,SG Analytics,3.5,"Analytics & KPO , 1k-5k Employees , 18 years old , Pune +6 more"
3376,Skipper,3.8,"Power , 1k-5k Employees , Public , 43 years old , Gurgaon / Gurugram +61 more"
3377,Yashoda Healthcare Services,4.2,Hyderabad / Secunderabad
3378,Nippon Life India Asset Management,4.7,"Financial Services , 1k-5k Employees , Public , 29 years old , Gurgaon / Gurugram +157 more"
3379,Safran Aircraft Engines,4.3,"Aviation , 1k-5k Employees , 19 years old , Hyderabad / Secunderabad +1 more"
3380,Swan Turbine Services,3.4,"51-200 Employees , 23 years old , Hyderabad / Secunderabad +1 more"
3381,Artha Data Solutions India Private Limited,2.8,"IT Services & Consulting , 51-200 Employees , 12 years old , Hyderabad / Secunderabad"
3382,Pyramid IT Solutions,3.8,"IT Services & Consulting , 11-50 Employees , 19 years old , Hyderabad / Secunderabad +9 more"
3383,Pratap Health & Foods,4.0,Hyderabad / Secunderabad +1 more
3384,Kekule Pharma,3.1,"Pharma , 51-200 Employees , Hyderabad / Secunderabad +1 more"
3385,"T.Sriram, Mehta & Tadimalla, Chartered Accountants",3.8,"Accounting & Auditing , 201-500 Employees (Global) , 52 years old , Hyderabad / Secunderabad +6 more"
3386,Vertex,4.1,"Pharma , 501-1k Employees , Conglomerate , 35 years old , Hyderabad / Secunderabad +21 more"
3387,Appmajix Technologies,4.0,"IT Services & Consulting , 51-200 Employees , 12 years old , Hyderabad / Secunderabad"
3388,OrciMed Life Sciences,2.4,Hyderabad / Secunderabad
3389,Hyderabad Institute of Technology and Management,3.4,"Education & Training , Hyderabad / Secunderabad +1 more"
3390,K & J Project,3.6,"Engineering & Construction , 51-200 Employees , 20 years old , Hyderabad / Secunderabad +24 more"
3391,Oscar Fx,3.8,"10 years old , Hyderabad / Secunderabad"
3392,Appcure Labs,2.6,"12 years old , Hyderabad / Secunderabad"
3393,RBL FinServe,4.1,"Financial Services , 5k-10k Employees , 19 years old , Hyderabad / Secunderabad +283 more"
3394,More Mega Store,4.0,"Retail , 11-50 Employees , 17 years old , Hyderabad / Secunderabad +30 more"
3395,Medico Inc,3.6,"IT Services & Consulting , Hyderabad / Secunderabad +2 more"
3396,Signify,3.6,"Consumer Electronics & Appliances , 1k-5k Employees , Conglomerate , 8 years old , Hyderabad / Secunderabad +62 more"
3397,Pure EV,3.1,Hyderabad / Secunderabad +4 more
3398,InovarTech Private Limted,3.8,"IT Services & Consulting , 51-200 Employees , Startup , 7 years old , Hyderabad / Secunderabad"
3399,Chennais Amirta International Institute of Hotel Management,4.3,"Education & Training , 501-1k Employees , 14 years old , Hyderabad / Secunderabad +14 more"
3400,Classic Design Engineering Systems,3.7,"51-200 Employees (Global) , Hyderabad / Secunderabad +2 more"
3401,Beboin Info,4.4,Hyderabad / Secunderabad +3 more
3402,Purview Healthcare,4.5,"201-500 Employees , Hyderabad / Secunderabad"
3403,WebPT,3.3,Hyderabad / Secunderabad
3404,Avantao Technologies,4.8,Hyderabad / Secunderabad +9 more
3405,Middle earth  HR,4.1,"Education & Training , 51-200 Employees , Hyderabad / Secunderabad"
3406,Voxai Solutions Inc,4.3,"11-50 Employees , Hyderabad / Secunderabad +1 more"
3407,iBASIS,2.9,"Telecom , 201-500 Employees (Global) , 28 years old , Hyderabad / Secunderabad"
3408,Techzert Software,4.5,"Software Product , 51-200 Employees , 9 years old , Hyderabad / Secunderabad +2 more"
3409,Ministry of Defence,4.4,"Government , 1 Lakh+ Employees , Central , 77 years old , Hyderabad / Secunderabad +63 more"
3410,Transtech Solutions,4.6,"201-500 Employees , Hyderabad / Secunderabad"
3411,ReAnIn,2.8,Hyderabad / Secunderabad
3412,Everest Fleet,3.8,"Internet , 501-1k Employees , Startup , 8 years old , Hyderabad / Secunderabad +11 more"
3413,Burgeon IT Services,3.6,"Recruitment , 14 years old , Hyderabad / Secunderabad +3 more"
3414,IDFC FIRST Bharat,4.6,"NBFC , 10k-50k Employees , 8 years old , Hyderabad / Secunderabad +307 more"
3415,Techera IT Consulting Services,3.3,"IT Services & Consulting , 51-200 Employees , 9 years old , Hyderabad / Secunderabad +1 more"
3416,Hiranandani Financial Services,4.2,"NBFC , 201-500 Employees , 7 years old , Hyderabad / Secunderabad +52 more"
3417,India Insure Risk Management Insurance Broking Services,3.6,"Insurance , 51-200 Employees , Hyderabad / Secunderabad +4 more"
3418,Prowess Software Services,4.0,"IT Services & Consulting , 201-500 Employees , 8 years old , Hyderabad / Secunderabad +1 more"
3419,ARK Group,4.7,Hyderabad / Secunderabad +1 more
3420,Zithara,2.0,"Software Product , 11-50 Employees , 4 years old , Hyderabad / Secunderabad"
3421,Wipro Infrastructure Engineering,3.8,"Industrial Machinery , 1k-5k Employees , 48 years old , Hyderabad / Secunderabad +35 more"
3422,Harsha Automotive,4.3,"201-500 Employees , Hyderabad / Secunderabad +5 more"
3423,Jakson Group,4.4,"Power , 5k-10k Employees , 77 years old , Hyderabad / Secunderabad +84 more"
3424,St.Martins Engineering College,3.6,"Education & Training , 201-500 Employees , 22 years old , Hyderabad / Secunderabad +4 more"
3425,Gowra Engineering Technologies,3.4,Hyderabad / Secunderabad +1 more
3426,Prowess Software Services,4.0,"IT Services & Consulting , 201-500 Employees , 8 years old , Hyderabad / Secunderabad +1 more"
3427,Shirdi Sai Electricals,4.2,"Power , 201-500 Employees , 30 years old , Hyderabad / Secunderabad +20 more"
3428,Intellisight,4.3,"IT Services & Consulting , 51-200 Employees , 21 years old , Hyderabad / Secunderabad +3 more"
3429,Narayana Health,4.2,"Healthcare , 10k-50k Employees , Fortune India 500 , 24 years old , Hyderabad / Secunderabad +57 more"
3430,P99soft,4.8,"IT Services & Consulting , 11-50 Employees , 3 years old , Hyderabad / Secunderabad +2 more"
3431,WebPT,3.3,Hyderabad / Secunderabad
3432,Pure EV,3.1,Hyderabad / Secunderabad +4 more
3433,INNOBOX,3.4,"Software Product , 51-200 Employees , 17 years old , Hyderabad / Secunderabad"
3434,Walsons Facility Solutions,4.0,"Recruitment , 5k-10k Employees , Conglomerate , 28 years old , Hyderabad / Secunderabad +32 more"
3435,Deccan Auto,3.9,"13 years old , Hyderabad / Secunderabad +1 more"
3436,CADFEM India Private Limited,3.6,"Engineering & Construction , 51-200 Employees , 17 years old , Hyderabad / Secunderabad +1 more"
3437,Jain Engineers,3.3,"Engineering & Construction , 51-200 Employees , 40 years old , Hyderabad / Secunderabad +4 more"
3438,Chettinad Cements,4.0,"Building Material , 1k-5k Employees , 62 years old , Hyderabad / Secunderabad +49 more"
3439,Chaitanya Bharathi Institute of Technology,3.7,"Education & Training , 501-1k Employees , Hyderabad / Secunderabad +1 more"
3440,Oakton,4.2,"IT Services & Consulting , 1k-5k Employees , 36 years old , Hyderabad / Secunderabad +1 more"
3441,MIC Electronics,3.5,"Consumer Electronics & Appliances , 201-500 Employees , Public , 36 years old , Hyderabad / Secunderabad +1 more"
3442,MAK Projects,3.7,"Real Estate , 201-500 Employees , Hyderabad / Secunderabad"
3443,IMED Global,4.7,"Pharma , 51-200 Employees , 11 years old , Hyderabad / Secunderabad +2 more"
3444,AIR Worldwide,3.9,"Software Product , 51-200 Employees , 37 years old , Hyderabad / Secunderabad +1 more"
3445,CSSI,3.8,"Aviation , 11-50 Employees , 34 years old , Hyderabad / Secunderabad +2 more"
3446,Great Logics,2.6,"IT Services & Consulting , 51-200 Employees , 12 years old , Hyderabad / Secunderabad +1 more"
3447,WHISHWORKS,3.6,"IT Services & Consulting , 201-500 Employees (Global) , 16 years old , Hyderabad / Secunderabad"
3448,Synergy Computer Solutions,3.4,"IT Services & Consulting , 11-50 Employees , 29 years old , Hyderabad / Secunderabad +1 more"
3449,Riktam Technologies,4.6,"IT Services & Consulting , 51-200 Employees , 17 years old , Hyderabad / Secunderabad"
3450,United Rail-Road Consultants,4.2,"Engineering & Construction , 11-50 Employees (Global) , Hyderabad / Secunderabad +7 more"
3451,Katriya Hotel & Towers,3.1,"Hospitality , 51-200 Employees , Hyderabad / Secunderabad +1 more"
3452,Castall Technologies,3.6,"25 years old , Hyderabad / Secunderabad +1 more"
3453,Sirveen Control Systems,4.3,"Electronics Manufacturing , 11-50 Employees (Global) , 42 years old , Hyderabad / Secunderabad"
3454,Relgo Networks,4.2,"IT Services & Consulting , 11-50 Employees , 17 years old , Hyderabad / Secunderabad"
3455,UTC Fire & Security,4.5,"Law Enforcement & Security , 50k-1 Lakh Employees (Global) , Public , 21 years old , Hyderabad / Secunderabad +3 more"
3456,WebMaazix Solutions,4.3,"Financial Services , Hyderabad / Secunderabad +2 more"
3457,Exceloid Soft Systems,4.6,"Financial Services , 12 years old , Hyderabad / Secunderabad"
3458,CustomFurnish,4.1,"Internet , 51-200 Employees , Startup , 10 years old , Hyderabad / Secunderabad +2 more"
3459,DataSpeaks Services,5.0,"IT Services & Consulting , 11-50 Employees , 9 years old , Hyderabad / Secunderabad"
3460,International Paper APPM,4.2,"Pulp & Paper , 10k-50k Employees , Public , 60 years old , Hyderabad / Secunderabad +4 more"
3461,Aakriti Construction,3.6,"Financial Services , Hyderabad / Secunderabad +2 more"
3462,Techmagix IT Solutions,4.6,"IT Services & Consulting , 11-50 Employees (Global) , 10 years old , Hyderabad / Secunderabad +2 more"
