,company_name,company_rating,other_data
5103,Zeco Aircon,4.0,"Industrial Machinery , 501-1k Employees , Public , 35 years old , Mumbai +10 more"
5104,WEQ Technologies,3.5,"11 years old , Mumbai +1 more"
5105,GEMINI EXPORTS,3.5,Mumbai
5106,Elite Elevators,3.6,"Industrial Machinery , 51-200 Employees , 16 years old , Mumbai +25 more"
5107,Synergia Lifesciences,3.9,"51-200 Employees , 8 years old , Mumbai +2 more"
5108,Merit Software Services,3.9,"EdTech , 51-200 Employees , 20 years old , Mumbai +3 more"
5109,Probus Insurance Broker Private limited,4.1,"Insurance , 201-500 Employees , 13 years old , Mumbai +14 more"
5110,National Plastic Industries,3.2,"51-200 Employees , Public , 72 years old , Mumbai +8 more"
5111,KBS Creations,3.7,"Jewellery , 51-200 Employees , Mumbai +3 more"
5112,Shamrock Pharmachemi,3.5,"Healthcare , 11-50 Employees , Mumbai"
5113,Netplace Technologies,3.4,"51-200 Employees , Mumbai +5 more"
5114,Thomas Assessments,2.7,"51-200 Employees , Mumbai +3 more"
5115,2COMS,3.9,"Recruitment , 10k-50k Employees , 25 years old , Mumbai +44 more"
5116,Biocon Limited,3.9,"Biotechnology , 5k-10k Employees , Public , 46 years old , Mumbai +48 more"
5117,Sony Pictures Entertainment,4.5,"Media & Entertainment , 1k-5k Employees (Global) , 42 years old , Mumbai +6 more"
5118,BLR Logistiks (I),4.1,"Logistics , 1k-5k Employees , 56 years old , Mumbai +13 more"
5119,Enhira Software,3.0,"Software Product , 201-500 Employees , Mumbai +5 more"
5120,BLR Logistiks (I),4.1,"Logistics , 1k-5k Employees , 56 years old , Mumbai +13 more"
5121,Tolani Shipping,4.3,"51-200 Employees , Mumbai"
5122,Reliance Media Works,4.9,"Media & Entertainment , 11-50 Employees (Global) , 49 years old , Mumbai +16 more"
5123,Abengoa,4.2,"Engineering & Construction , 51-200 Employees , Forbes Global 2000 , 83 years old , Mumbai +12 more"
5124,ECI Telecom,4.3,"Hardware & Networking , 51-200 Employees , 63 years old , Mumbai +14 more"
5125,Abhikalpan Architects and Planners,3.3,"Financial Services , 51-200 Employees (Global) , Mumbai +4 more"
5126,Samsika Marketing Consultants,3.8,"Financial Services , 51-200 Employees , Mumbai +1 more"
5127,Poddar Developers,3.6,"Real Estate , 201-500 Employees , Public , 42 years old , Mumbai +4 more"
5128,Gem & Jewellery Export Promotion Council,2.9,"Import & Export , 51-200 Employees , 11 years old , Mumbai +3 more"
5129,Arihant Innochem,3.8,"51-200 Employees , Mumbai +2 more"
5130,Pangea3,2.3,"51-200 Employees , 19 years old , Mumbai +2 more"
5131,TGL,3.2,"Internet , 51-200 Employees (Global) , Startup , 8 years old , Mumbai +1 more"
5132,Wacker Chemie,4.1,"10k-50k Employees (Global) , Mumbai +1 more"
5133,Enercon,4.0,"Power , 201-500 Employees , 40 years old , Mumbai +22 more"
5134,Prolific Systems & Technologies,4.2,"Education & Training , 51-200 Employees , 27 years old , Mumbai +16 more"
5135,MCX Stock Exchange,2.6,"Financial Services , 21 years old , Mumbai +1 more"
5136,Nexstep Infotech,2.7,"FinTech , 51-200 Employees , 22 years old , Mumbai +2 more"
5137,BSN Medical,4.3,"Medical Equipment , 51-200 Employees , 23 years old , Mumbai +12 more"
5138,Asia Motor Works,4.1,"Auto Components , 1k-5k Employees , 22 years old , Mumbai +15 more"
5139,KRChoksey,4.0,"51-200 Employees , Mumbai"
5140,HandsinTechnology,4.0,"IT Services & Consulting , 11-50 Employees , 16 years old , Mumbai"
5141,Livewel Aviation Services,4.2,"10k-50k Employees , Mumbai +2 more"
5142,Maxheal Pharmaceuticals,3.7,"Pharma , 501-1k Employees , Mumbai +5 more"
5143,Thakur Public School,4.1,"Education & Training , 11-50 Employees , Mumbai +2 more"
5144,Trunkoz Technologies,4.2,"IT Services & Consulting , 51-200 Employees , Mumbai +1 more"
5145,Narang Danone Access,3.6,"Urban Transport , 501-1k Employees (Global) , Mumbai +5 more"
5146,India Assistance,4.6,"Urban Transport , 51-200 Employees (Global) , Mumbai +2 more"
5147,Tata Strategic Management Group,4.0,"Analytics & KPO , 51-200 Employees , Mumbai +1 more"
5148,Data Link Consultancy,3.7,"Recruitment , 11-50 Employees , 30 years old , Mumbai +5 more"
5149,MyInsuranceClub.com,4.2,"Internet , 15 years old , Mumbai +2 more"
5150,Jampot Technologies,3.9,"Telecom , 51-200 Employees , 14 years old , Mumbai +2 more"
5151,Reliance Big Entertainment,4.0,"Media & Entertainment , 201-500 Employees , 19 years old , Mumbai +6 more"
5152,IFA Global,4.5,"Financial Services , 11-50 Employees , 19 years old , Mumbai +1 more"
5153,PNP Polytex,3.1,"Import & Export , 201-500 Employees , Mumbai +5 more"
5154,IMS Proschool,4.1,"Education & Training , 51-200 Employees , 47 years old , Mumbai +6 more"
5155,Impact Communication,3.8,"Urban Transport , 51-200 Employees , 25 years old , Mumbai +9 more"
5156,Only Much Louder,2.1,"Financial Services , Mumbai +2 more"
5157,Blue Dart Aviation,4.0,"Aviation , 1k-5k Employees , 28 years old , Mumbai +13 more"
5158,Thornton Tomasetti,4.3,"Architecture & Interior Design , 1k-5k Employees (Global) , 68 years old , Mumbai +1 more"
5159,OXXY HEALTHCARE,4.5,"Healthcare , 11-50 Employees (Global) , 11 years old , Mumbai +5 more"
5160,Blue Dart Aviation,4.0,"Aviation , 1k-5k Employees , 28 years old , Mumbai +13 more"
5161,Raj Computers Academy,4.3,"Education & Training , Mumbai +12 more"
5162,YoBoHo New Media,3.1,"Media & Entertainment , 51-200 Employees , 16 years old , Mumbai +1 more"
5163,Xylem Resource Management,3.8,"Recruitment , 201-500 Employees , 17 years old , Mumbai +36 more"
5164,Sm Express Logistics,2.2,"51-200 Employees , Mumbai +4 more"
5165,The Empresa Hotel,3.0,Mumbai +1 more
5166,Narsi,4.2,Mumbai +4 more
5167,Sparta Systems Inc.,4.1,"IT Services & Consulting , 51-200 Employees (Global) , 30 years old , Mumbai +1 more"
5168,Boiron,4.7,"1k-5k Employees (Global) , Mumbai +3 more"
5169,TING WORKS,3.9,"Marketing & Advertising , 11-50 Employees , Mumbai +1 more"
5170,Quantum Mutual Fund,4.3,Mumbai +5 more
5171,Just Lifestyle,4.6,"Retail , 51-200 Employees , Mumbai +11 more"
5172,Sheeltron Digital Systems,2.9,"51-200 Employees , Mumbai +4 more"
5173,Morarjee Textiles,3.9,"Fashion & Textile , 201-500 Employees , Public , 153 years old , Mumbai +5 more"
5174,Mondial It Consultants,3.1,Mumbai
5175,Bafna Motors,3.6,"Automobile , 201-500 Employees , Conglomerate , 68 years old , Mumbai +11 more"
5176,Thakur College of Engineering & Technology,3.9,"Education & Training , 51-200 Employees , 23 years old , Mumbai +1 more"
5177,Mms Maritime,4.1,"Urban Transport , 51-200 Employees , 50 years old , Mumbai +2 more"
5178,Kalrashukla Classes,3.4,"Education & Training , 51-200 Employees , 31 years old , Mumbai +9 more"
5179,Cipla Industries,4.1,"Pharma , 11-50 Employees , 26 years old , Mumbai +29 more"
5180,Nahar Builders Developers,2.6,"Real Estate , 201-500 Employees , Public , 51 years old , Mumbai"
5181,Bharat Infrastructure Engineering,3.7,"Real Estate , 51-200 Employees , Mumbai +1 more"
5182,Velex Logistics,3.0,"Logistics , 51-200 Employees , 11 years old , Mumbai +17 more"
5183,Flexilis,3.1,"51-200 Employees , Mumbai +1 more"
5184,S&T Interiors and Contracting,3.9,"Engineering & Construction , 5k-10k Employees (Global) , 47 years old , Mumbai +5 more"
5185,Waays & Solutions,2.9,"Recruitment , 11-50 Employees (Global) , 14 years old , Mumbai +5 more"
5186,Heathergrey Collective,,"51-200 Employees , 23 years old , Mumbai"
5187,B2B Travel Agency India Private Limited,4.9,"Travel & Tourism , 51-200 Employees , 8 years old , Mumbai +10 more"
5188,Vighneshwar Airconditioning,4.4,"51-200 Employees , Mumbai +4 more"
5189,Rcc Infra Ventures,3.9,"Engineering & Construction , 51-200 Employees , 41 years old , Mumbai +9 more"
5190,Excellent Projects,4.0,"Engineering & Construction , 501-1k Employees , Mumbai +4 more"
5191,Bajla Resources,2.9,"51-200 Employees , Mumbai +1 more"
5192,Team Management Services,4.3,"Recruitment , 1k-5k Employees , Mumbai +2 more"
5193,IMS Proschool,4.1,"Education & Training , 51-200 Employees , 47 years old , Mumbai +6 more"
5194,Impact Communication,3.8,"Urban Transport , 51-200 Employees , 25 years old , Mumbai +9 more"
5195,Only Much Louder,2.1,"Financial Services , Mumbai +2 more"
5196,id8 Media Solutions,3.9,"Financial Services , 23 years old , Mumbai +1 more"
5197,West Pioneer Properties (India),4.0,"Real Estate , Mumbai +3 more"
5198,Seventy Seven Entertainment,3.6,"Events , 51-200 Employees , 22 years old , Mumbai +2 more"
5199,Kodak,4.4,"201-500 Employees , Mumbai +6 more"
5200,MyInsuranceClub.com,4.2,"Internet , 15 years old , Mumbai +2 more"
5201,Data Link Consultancy,3.7,"Recruitment , 11-50 Employees , 30 years old , Mumbai +5 more"
5202,Gem & Jewellery Export Promotion Council,2.9,"Import & Export , 51-200 Employees , 11 years old , Mumbai +3 more"
5203,Eros International Media,4.1,"Media & Entertainment , 1k-5k Employees , Public , 47 years old , Mumbai +2 more"
5204,Essel Finance,3.5,"Financial Services , 501-1k Employees , 12 years old , Mumbai +19 more"
5205,Zeetech Management And Marketing,4.3,"1-10 Employees , 13 years old , Mumbai +36 more"
5206,Brainwonders,4.9,"Education & Training , 51-200 Employees , 13 years old , Mumbai +3 more"
5207,Keystone Realtors,4.7,"Real Estate , 201-500 Employees , Mumbai +2 more"
5208,Silica Institute,3.7,"Education & Training , Mumbai +4 more"
5209,M Gheewala Global HR Consultants,4.2,Mumbai
5210,kush Infosystem Pvt.Ltd,3.7,"IT Services & Consulting , 51-200 Employees , 18 years old , Mumbai +3 more"
5211,S D Corporation,3.7,"Real Estate , 201-500 Employees , 39 years old , Mumbai +1 more"
5212,Datamatics HR & Consultancy,2.9,"201-500 Employees (Global) , Mumbai +1 more"
5213,Rusan Health Care,3.3,"Pharma , Mumbai +3 more"
5214,Paix Technology,4.8,"Internet , 51-200 Employees , Mumbai +4 more"
5215,Adn Fire Safety,4.8,Mumbai +3 more
5216,Gundecha Education Academy,4.8,"Education & Training , 501-1k Employees , Mumbai"
5217,Poddar Developers,3.6,"Real Estate , 201-500 Employees , Public , 42 years old , Mumbai +4 more"
5218,Jampot Technologies,3.9,"Telecom , 51-200 Employees , 14 years old , Mumbai +2 more"
5219,Narang Danone Access,3.6,"Urban Transport , 501-1k Employees (Global) , Mumbai +5 more"
5220,Shaman Wheels,4.7,"201-500 Employees , Mumbai +3 more"
5221,Fcb Interface,3.6,Mumbai
5222,Ubiquiti Networks Inc,3.2,"Telecom , Mumbai +1 more"
5223,Nina Waterproofing Systems,3.9,"Engineering & Construction , 1k-5k Employees , 59 years old , Mumbai +9 more"
5224,Onedigital Entertainment,3.2,Mumbai +2 more
5225,BloombergQuint,3.2,"51-200 Employees (Global) , Mumbai"
5226,India Assistance,4.6,"Urban Transport , 51-200 Employees (Global) , Mumbai +2 more"
5227,Livewel Aviation Services,4.2,"10k-50k Employees , Mumbai +2 more"
5228,Maxheal Pharmaceuticals,3.7,"Pharma , 501-1k Employees , Mumbai +5 more"
5229,Sca Hygiene Products India,4.8,"Internet , 1k-5k Employees (Global) , 95 years old , Mumbai +7 more"
5230,Techno Kart India,4.1,"Internet , 10k-50k Employees , 21 years old , Mumbai +19 more"
5231,Hegde And Co,3.2,"52 years old , Mumbai +5 more"
5232,Indiacast Media Distribution,3.8,"201-500 Employees , 12 years old , Mumbai +5 more"
5233,Mirah Group,2.4,"1k-5k Employees (Global) , Mumbai"
5234,Rock Solid Solutions,4.5,Mumbai +1 more
5235,Overseas Polymers,4.2,"11-50 Employees , Mumbai +8 more"
5236,Ramesh Sippy Academy of Cinema and Entertainment,4.6,"Education & Training , Mumbai"
5237,Sol's ARC,3.6,Mumbai +1 more
5238,DG7 Solutions,3.9,"Marketing & Advertising , 11-50 Employees , 11 years old , Mumbai +1 more"
5239,Thome Group,4.2,"Urban Transport , Mumbai +4 more"
5240,Omninos Solutions,4.5,"Software Product , 201-500 Employees , 8 years old , Mumbai +23 more"
5241,WebXpress Software Solutions,2.1,"Software Product , 24 years old , Mumbai +1 more"
5242,HBT Medical College & Dr. R.N. Cooper Municipal General Hospital,4.2,Mumbai +1 more
5243,Naval Group India,4.2,"201-500 Employees , Mumbai +1 more"
5244,Bilfinger Tebodin,3.8,"Engineering & Construction , 51-200 Employees , Mumbai +7 more"
5245,THE PACKSHOT (INDIA),4.3,"201-500 Employees (Global) , Mumbai +1 more"
5246,Prism HRC,4.2,"Software Product , 51-200 Employees , Mumbai +3 more"
5247,Deluxe Caterers,2.5,"11-50 Employees , Mumbai +1 more"
5248,Namaha Health Care,4.2,Mumbai +1 more
5249,JSK Industries,3.8,"201-500 Employees , 59 years old , Mumbai +6 more"
5250,Om Tubes & Fitting Industries,2.4,"Industrial Machinery , 51-200 Employees , Mumbai"
5251,Drilltech Engineers,3.3,Mumbai +1 more
5252,Golden Legand Leasing & Finance,3.1,Mumbai +1 more
5253,Horizon Financial & Properties Advisers,4.3,"9 years old , Mumbai +3 more"
5254,Group Futurista,3.4,"11-50 Employees , Mumbai +5 more"
5255,Blessed Angels,4.3,"Education & Training , 11-50 Employees , 7 years old , Mumbai"
5256,Acumen Packaging,3.8,Mumbai
5257,Workplace Fabric,4.0,"Software Product , 51-200 Employees (Global) , 9 years old , Mumbai +1 more"
5258,Masmedi,3.2,"Healthcare , 11-50 Employees , Startup , 4 years old , Mumbai +3 more"
5259,Monal Capital,2.6,Mumbai +1 more
5260,NSH Nasser Saeed AlHajri Co. Qatar,4.5,"Engineering & Construction , 1-10 Employees , 46 years old , Mumbai +15 more"
5261,Mumbai Oncocare Center,4.4,Mumbai +4 more
5262,Wefast,4.0,Mumbai +4 more
5263,ShareWolves,4.9,Mumbai
5264,Atlas SkillTech University,3.5,Mumbai +1 more
5265,Deuex Solutions,4.3,"IT Services & Consulting , 11-50 Employees , 6 years old , Mumbai +3 more"
5266,99Yrs Network,3.5,Mumbai
5267,ClifyX,4.2,Mumbai +1 more
5268,Omnino Solutions,4.0,"11-50 Employees , Mumbai"
5269,Payed,2.5,Mumbai
5270,Tradofina,4.3,Mumbai +2 more
5271,WILDGLOW Cosmetics,4.0,Mumbai
5272,500x,5.0,"IT Services & Consulting , 11-50 Employees , 2 years old , Mumbai"
5273,Shushrusha Hospital,3.9,"Healthcare , 51-200 Employees , Mumbai +2 more"
5274,HireKhan,1.4,Mumbai +1 more
5275,DHL ECOMMERCE,4.5,"Logistics , 1-10 Employees , Mumbai +15 more"
5276,Shreeji Façade Systems,2.3,"11-50 Employees , Mumbai +2 more"
5277,Swastik Synergy Engineering,3.1,"51-200 Employees , Mumbai +2 more"
5278,Gerson Lehrman Group,3.7,"Management Consulting , 501-1k Employees , 18 years old , Mumbai +5 more"
5279,Oil India,4.3,"Oil & Gas , 5k-10k Employees , Fortune India 500 , 65 years old , Mumbai +32 more"
5280,ACL Mobile,4.0,"Telecom , 501-1k Employees , 24 years old , Mumbai +7 more"
5281,Clear Secured Services,4.6,"Law Enforcement & Security , 501-1k Employees , 26 years old , Mumbai +12 more"
5282,INOX Air Products,4.4,"Oil & Gas , 1k-5k Employees , 61 years old , Mumbai +41 more"
5283,Business Standard,4.0,"Printing & Publishing , 501-1k Employees , 49 years old , Mumbai +7 more"
5284,Learning Links Foundation,3.9,"Non-Profit , 501-1k Employees , Public , 22 years old , Mumbai +31 more"
5285,Hitachi Home & Life Solutions,4.4,"Industrial Machinery , 1-10 Employees , 40 years old , Mumbai +19 more"
5286,EMCO,3.9,"Power , 51-200 Employees , Public , 60 years old , Mumbai +22 more"
5287,Vuclip,4.0,"Internet , 51-200 Employees , 16 years old , Mumbai +3 more"
5288,Reliance Corporate IT Park,4.1,Mumbai +30 more
5289,SVPL,3.5,Mumbai +6 more
5290,FreshMenu,2.9,"Internet , 201-500 Employees , Startup , 10 years old , Mumbai +6 more"
5291,Sealed Air India,4.0,"201-500 Employees , 64 years old , Mumbai +8 more"
5292,Aditya Infotech,4.2,"IT Services & Consulting , 501-1k Employees , 30 years old , Mumbai +36 more"
5293,L&T SuFin,3.4,"Internet , 201-500 Employees , Mumbai +19 more"
5294,Sysmex,4.0,"Internet , 51-200 Employees , Forbes Global 2000 , 55 years old , Mumbai +8 more"
5295,Masstech Business Solutions,4.0,Mumbai +1 more
5296,LendingKart,3.2,"NBFC , 1k-5k Employees , Public , 10 years old , Mumbai +27 more"
5297,Ashapura Perfoclay,4.1,"Petrochemicals , 51-200 Employees , 27 years old , Mumbai +6 more"
5298,Blum India,4.5,"51-200 Employees , Mumbai +5 more"
5299,Indovision Services,4.1,"IT Services & Consulting , 501-1k Employees , 12 years old , Mumbai +19 more"
5300,Lok-Beta Pharmaceuticals,2.2,"Pharma , 51-200 Employees , 22 years old , Mumbai +3 more"
5301,Deutsche Cib Centre,4.6,"Banking , 1k-5k Employees , Mumbai +2 more"
5302,NYK Line,4.1,"Logistics , 201-500 Employees , 139 years old , Mumbai +8 more"
5303,Atkins,3.9,"Engineering & Construction , 1k-5k Employees , 86 years old , Mumbai +18 more"
5304,Avery Dennison,4.0,"Packaging , 1k-5k Employees , Forbes Global 2000 , 29 years old , Mumbai +28 more"
5305,SEED Infotech,3.8,"IT Services & Consulting , 1k-5k Employees , Public , 30 years old , Mumbai +16 more"
5306,AUBURN DIGITAL SOLUTIONS,3.5,"Marketing & Advertising , Mumbai +4 more"
5307,Gerson Lehrman Group,3.7,"Management Consulting , 501-1k Employees , 18 years old , Mumbai +5 more"
5308,Hitachi Home & Life Solutions,4.4,"Industrial Machinery , 1-10 Employees , 40 years old , Mumbai +19 more"
5309,Business Standard,4.0,"Printing & Publishing , 501-1k Employees , 49 years old , Mumbai +7 more"
5310,Swastik Synergy Engineering,3.1,"51-200 Employees , Mumbai +2 more"
5311,ACL Mobile,4.0,"Telecom , 501-1k Employees , 24 years old , Mumbai +7 more"
5312,EMCO,3.9,"Power , 51-200 Employees , Public , 60 years old , Mumbai +22 more"
5313,Urja Communications,3.3,"11-50 Employees , Mumbai"
5314,Learning Links Foundation,3.9,"Non-Profit , 501-1k Employees , Public , 22 years old , Mumbai +31 more"
5315,ICFAI University,3.8,"Education & Training , 1k-5k Employees , 21 years old , Mumbai +55 more"
5316,JNET Technologies,4.0,"IT Services & Consulting , 501-1k Employees , 17 years old , Mumbai +22 more"
5317,Mirae Asset Global Investments (India),3.0,"51-200 Employees , Mumbai +6 more"
5318,Mahindra & Mahindra farm Equipment Sector,4.0,Mumbai +15 more
5319,Robosoft Technologies,3.4,"IT Services & Consulting , 1k-5k Employees , 28 years old , Mumbai +9 more"
5320,Delux Bearings,4.2,"Auto Components , 501-1k Employees , 68 years old , Mumbai +12 more"
5321,ARKA Fincap,3.8,"51-200 Employees , Mumbai +9 more"
5322,Seashell Logistics,4.0,"Logistics , 51-200 Employees , 17 years old , Mumbai +14 more"
5323,Pay1,4.3,"FinTech , 51-200 Employees (Global) , Startup , 10 years old , Mumbai +5 more"
5324,Healthians,3.5,"Healthcare , 1k-5k Employees , Startup , 11 years old , Mumbai +41 more"
5325,AssetVantage Systems,3.1,"11-50 Employees , Mumbai +2 more"
5326,Jyoti Plastic Works,4.2,"501-1k Employees , Mumbai +5 more"
5327,DOT1 Solutions,4.2,"Telecom , 51-200 Employees (Global) , 10 years old , Mumbai +5 more"
5328,Ircon International,4.0,"Engineering & Construction , 1k-5k Employees , Fortune India 500 , 48 years old , Mumbai +43 more"
5329,AIS Glass Solutions,3.8,"Building Material , 51-200 Employees , 40 years old , Mumbai +29 more"
5330,BankBazaar,3.4,"FinTech , 1k-5k Employees , 16 years old , Mumbai +11 more"
5331,ProDevAns Technologies,3.4,"10 years old , Mumbai +3 more"
5332,Mukta A2 Cinemas,4.3,"Media & Entertainment , 201-500 Employees (Global) , 13 years old , Mumbai +15 more"
5333,Stg Heating,4.3,"51-200 Employees , Mumbai +2 more"
5334,Solicis Lex,4.1,"Financial Services , 51-200 Employees (Global) , Mumbai +2 more"
5335,Dotom Realty,4.1,Mumbai +2 more
5336,Cattleya Technosys,3.7,"IT Services & Consulting , 201-500 Employees , 11 years old , Mumbai +9 more"
5337,Colorband Dyestuff,3.9,"201-500 Employees , 25 years old , Mumbai +7 more"
5338,Healthmeter Services,3.9,"11-50 Employees , Mumbai +7 more"
5339,GRI-ALLESET,3.0,"51-200 Employees (Global) , Mumbai +1 more"
5340,Sumitomo Mitsui Banking Corporation,2.6,"Financial Services , 201-500 Employees , 23 years old , Mumbai +2 more"
5341,Catalyst Trusteeship,3.4,"Financial Services , 51-200 Employees , 27 years old , Mumbai +4 more"
5342,Societe Generale Global Solution Centre,3.9,"Financial Services , 1k-5k Employees , 24 years old , Mumbai +16 more"
5343,Brookfield Renewable Partners,3.9,Mumbai +3 more
5344,Vserv Infosystems,3.6,"IT Services & Consulting , 501-1k Employees , 8 years old , Mumbai +34 more"
5345,Sacpl,3.4,"Financial Services , Mumbai +3 more"
5346,Private Practice,4.2,Mumbai +61 more
5347,Epson,4.3,"IT Services & Consulting , 201-500 Employees , 82 years old , Bangalore / Bengaluru +43 more"
5348,Gerresheimer,3.3,"Packaging , 201-500 Employees , Surat +6 more"
5349,Hi-tech Corporation,4.1,"Packaging , 201-500 Employees , Public , 12 years old , Mumbai +15 more"
5350,NAOS Skin Care India,3.9,"Pharma , 51-200 Employees , 54 years old , Navi Mumbai +5 more"
5351,AXIS Capital,3.8,"Investment Banking / Venture Capital / Private Equity , 201-500 Employees , Mumbai +3 more"
5352,AI Engineering Services,3.5,New Delhi +8 more
5353,Convergence Services,3.0,"IT Services & Consulting , 16 years old , Mumbai +2 more"
5354,Ritu Kumar,3.9,"Fashion & Textile , 501-1k Employees , 55 years old , Gurgaon / Gurugram +28 more"
5355,VR Maritime Services,4.1,"Ports & Shipping , 51-200 Employees , 14 years old , Mumbai +6 more"
5356,Puthur Infotech,3.8,"IT Services & Consulting , 501-1k Employees , 18 years old , Bangalore / Bengaluru +32 more"
5357,Vodaplay,3.3,Mumbai +2 more
5358,Mirae Asset Global Investments (India),3.0,"51-200 Employees , Mumbai +6 more"
5359,Lamprell,4.1,"Oil & Gas , 5k-10k Employees (Global) , 48 years old , Sharjah +6 more"
5360,Nangia & Co. LLP,3.8,"Accounting & Auditing , 1k-5k Employees , 40 years old , Mumbai +9 more"
5361,Indorama,4.1,"Fashion & Textile , 51-200 Employees , Forbes Global 2000 , 49 years old , Mumbai +41 more"
5362,ABC Bearings,4.1,"Auto Components , 201-500 Employees , Public , 63 years old , Mumbai +21 more"
5363,Vi-son Industries,3.5,"Industrial Machinery , 501-1k Employees (Global) , 27 years old , Mumbai +11 more"
5364,Ritu Kumar,3.9,"Fashion & Textile , 501-1k Employees , 55 years old , Mumbai +28 more"
5365,VR Maritime Services,4.1,"Ports & Shipping , 51-200 Employees , 14 years old , Mumbai +6 more"
5366,Puthur Infotech,3.8,"IT Services & Consulting , 501-1k Employees , 18 years old , Mumbai +32 more"
5367,Flash Forge,3.6,"Auto Components , 51-200 Employees , 33 years old , Mumbai +8 more"
5368,Creative Group,3.6,"Architecture & Interior Design , 51-200 Employees , 51 years old , Mumbai +18 more"
5369,Gozoop,3.4,"Internet , 51-200 Employees (Global) , 14 years old , Mumbai +1 more"
5370,Aditya Infotech,4.2,"IT Services & Consulting , 501-1k Employees , 30 years old , Mumbai +36 more"
5371,Hi-Tech,3.9,"11-50 Employees , Public , 20 years old , Mumbai +49 more"
5372,ExcelR Solutions,4.5,"Education & Training , 201-500 Employees , 11 years old , Mumbai +7 more"
5373,A2Z Infraservices,4.0,"Facility Management Services , 201-500 Employees , Public , 22 years old , Mumbai +22 more"
5374,Howden Insurance Brokers,3.9,"Engineering & Construction , 51-200 Employees , 170 years old , Mumbai +5 more"
5375,Just In Time,4.4,"Retail , Mumbai +16 more"
5376,Shriram Life Insurance,3.8,"Insurance , 1k-5k Employees , Conglomerate , 19 years old , Mumbai +216 more"
5377,Omkara Assets Reconstruction,4.4,"11-50 Employees , Mumbai"
5378,Blum India,4.5,"51-200 Employees , Mumbai +5 more"
5379,Nalco water,4.1,"Waste Management , 1k-5k Employees , 96 years old , Mumbai +37 more"
5380,Steiner,4.2,"201-500 Employees , 109 years old , Mumbai +4 more"
5381,Ga Digital Web Word,3.6,"IT Services & Consulting , 201-500 Employees , 21 years old , Chennai +37 more"
5382,Hero Housing Finance,3.9,"Financial Services , 501-1k Employees , Startup , 7 years old , Chennai +56 more"
5383,AstraZeneca,4.2,"Pharma , 501-1k Employees , Public , 25 years old , Chennai +40 more"
5384,Victora Lifts,4.3,"Industrial Machinery , 51-200 Employees , Noida +6 more"
5385,ELVI Bardahl,4.4,"11-50 Employees , Mumbai +4 more"
5386,Good Drop Wine Cellars,4.0,"Beverage , 11-50 Employees , 15 years old , Mumbai +5 more"
5387,BNY Mellon,4.0,"Investment Banking / Venture Capital / Private Equity , 10k-50k Employees , Forbes Global 2000 , 20 years old , Chennai +16 more"
5388,Ascensia Diabetes Care,4.1,"Medical Equipment , 51-200 Employees , 8 years old , Chennai +10 more"
5389,Gupta Power Infrastructure,3.0,"Power , 501-1k Employees , 63 years old , Chennai +41 more"
5390,MNC Group,4.2,"Investment Banking / Venture Capital / Private Equity , 1 Lakh+ Employees (Global) , 35 years old , Chennai +40 more"
5391,Indian Financial Technology And Alliedservices,3.4,"Financial Services , 201-500 Employees , 9 years old , Hyderabad / Secunderabad +3 more"
5392,Lotte India Corporation,3.9,"FMCG , 501-1k Employees , Public , 20 years old , Chennai +65 more"
5393,Al Muzain,4.4,"Oil & Gas , 1k-5k Employees , 28 years old , Chennai +7 more"
5394,AIS Glass Solutions,3.8,"Building Material , 51-200 Employees , 40 years old , Chennai +29 more"
5395,Delux Bearings,4.2,"Auto Components , 501-1k Employees , 68 years old , Chennai +12 more"
5396,ARKA Fincap,3.8,"51-200 Employees , Mumbai +9 more"
5397,Ivrcl Infrastructures & Projects,4.3,"Engineering & Construction , 1k-5k Employees , Public , 37 years old , Chennai +51 more"
5398,Arvind Fashions,3.9,"Fashion & Textile , 1k-5k Employees , Public , 31 years old , Chennai +46 more"
5399,Pay1,4.3,"FinTech , 51-200 Employees (Global) , Startup , 10 years old , Mumbai +5 more"
5400,Howden Insurance Brokers,3.9,"Engineering & Construction , 51-200 Employees , 170 years old , Mumbai +5 more"
5401,AstraZeneca,4.2,"Pharma , 501-1k Employees , Public , 25 years old , Mumbai +40 more"
5402,Gozoop,3.4,"Internet , 51-200 Employees (Global) , 14 years old , Mumbai +1 more"
5403,Flagship Biotech International,3.3,"Biotechnology , 51-200 Employees , 16 years old , Mumbai +8 more"
5404,AXIS Electrical Components,3.9,"Electrical Equipment , 51-200 Employees , 30 years old , Mumbai +1 more"
5405,Moofwd Technologies India,3.8,"IT Services & Consulting , 51-200 Employees , 15 years old , Mumbai +1 more"
5406,ELGI Equipments,4.1,"Industrial Machinery , 1k-5k Employees , Public , 64 years old , Mumbai +22 more"
5407,SeleQtions Hotels,4.4,Mumbai +10 more
5408,Whistling Woods International,4.1,"Education & Training , 51-200 Employees , 18 years old , Mumbai +1 more"
5409,Olive Healthcare,4.1,"Clinical Research , 11-50 Employees , 45 years old , Mumbai +8 more"
5410,Vedam Design & Technical Consultancy,3.6,"51-200 Employees , 17 years old , Mumbai +5 more"
5411,Skites Pharma,3.5,Mumbai +4 more
5412,Infomatics Services,2.7,"11-50 Employees , Mumbai +1 more"
5413,UCO Bank,3.6,"Banking , 10k-50k Employees , Public , 81 years old , Mumbai +77 more"
5414,Delhi Metro Rail Corporation,4.1,"Logistics , 10k-50k Employees , Public , 29 years old , Mumbai +18 more"
